time,S,R,F,T,dose_u1
15,284796.316010513,467706.158580289,160663.182693029,752502.474590801,0
15.2,280065.531163702,473910.636051563,160872.019654169,753976.167215265,0
15.4,275330.795057183,480064.080560545,161064.058030383,755394.875617728,0
15.6,270596.557680312,486167.626566801,161241.261649068,756764.184247113,0
15.8,265867.300386587,492214.834907412,161403.321011065,758082.135293999,0
16,261147.638503423,498203.863202208,161551.353007709,759351.501705631,0
16.2,256444.676205329,504123.746236157,161684.62167863,760568.422441486,0
16.4,251759.395552786,509986.445930338,161807.06764896,761745.841483124,0
16.6,247094.013007495,515793.596175352,161919.970857792,762887.609182846,0
16.8,242453.751347281,521538.376637096,162023.146462852,763992.127984378,0
17,237842.101740384,527219.098521161,162117.325023859,765061.200261546,0
17.2,233267.645979212,532824.081640246,162202.048607315,766091.727619459,0
17.4,228726.219210187,538366.775019075,162279.85027179,767092.994229263,0
17.6,224218.38656222,543849.291836859,162351.554588718,768067.678399079,0
17.8,219749.821108943,549264.574840669,162417.049216527,769014.395949612,0
18,215323.143726589,554611.145421613,162476.805825133,769934.289148202,0
18.2,210947.862423638,559876.875548124,162530.538051999,770824.737971763,0
18.4,206616.155857378,565076.463970742,162579.86363673,771692.61982812,0
18.6,202327.37823564,570212.466467146,162625.309916438,772539.844702786,0
18.8,198087.424173052,575277.742866087,162666.807735538,773365.167039139,0
19,193898.230779161,580271.068824734,162704.65914355,774169.299603896,0
19.2,189769.797583657,585180.142683975,162738.684449498,774949.940267632,0
19.4,185691.783820214,590020.616601449,162769.912595322,775712.400421664,0
19.6,181662.666680533,594795.429679225,162798.67927527,776458.096359758,0
19.8,177688.379505204,599497.505722108,162824.941539606,777185.885227311,0
20,173770.313447055,604125.897414287,162848.891827604,777896.210861341,0
20.2,169918.614712498,608668.386450469,162870.4171244,778587.001162966,0
20.4,166121.301110832,613141.243465489,162890.170180645,779262.544576321,0
20.6,162376.230397413,617547.712419208,162908.364072428,779923.942816622,0
20.8,158689.230291429,621880.909400571,162924.971966535,780570.139692,0
21,155061.251851761,626140.164837823,162940.116073721,781201.416689584,0
21.2,151502.318042591,630313.566987015,162953.725207358,781815.885029606,0
21.4,147999.490445922,634417.659650091,162966.212788289,782417.150096013,0
21.6,144550.209957059,638455.90183725,162977.713814481,783006.111794308,0
21.8,141160.088525028,642421.705497896,162988.211456213,783581.794022924,0
22,137829.722594333,646314.661293631,162997.783167333,784144.383887964,0
22.2,134568.806901608,650123.344640243,163006.384064707,784692.151541851,0
22.4,131363.982865441,653864.243478878,163014.27571836,785228.226344319,0
22.6,128212.435757061,657540.939397038,163021.543559345,785753.3751541,0
22.8,125119.482132346,661147.2171724,163028.177005459,786266.699304745,0
23,122085.435673374,664682.897559939,163034.225081998,786768.333233313,0
23.2,119119.514389213,668137.178575942,163039.659472556,787256.692965155,0
23.4,116208.355278573,671526.199885576,163044.645563485,787734.555164149,0
23.6,113349.016362724,674853.577946175,163049.237378699,788202.594308899,0
23.8,110546.465775892,678113.521828158,163053.428253547,788659.98760405,0
24,107800.796103291,681306.045248989,163057.249194073,789106.84135228,0
24.2,105120.648438282,684421.061063673,163060.682328605,789541.709501954,0
24.4,102492.971051479,687474.117432719,163063.832184994,789967.088484198,0
24.6,99914.7957110444,690468.788053225,163066.732910462,790383.583764269,0
24.8,97390.71146063,693399.73516653,163069.380303293,790790.44662716,0
25,94920.6428308457,696267.126091374,163071.793963255,791187.768922219,0
