time,S,R,F,T,dose_u1
7.2,174042.596908579,284604.878304194,105300.975924331,458647.475212773,0.25
7.4,175670.299624712,302496.037701037,108688.4945407,478166.337325748,0.25
7.6,176590.651599443,320415.557244306,111983.06236211,497006.208843749,0.25
7.8,176745.33984134,338300.532436328,115167.027419411,515045.872277669,0.25
8,176154.682446791,356088.607933648,118232.130688998,532243.290380439,0
8.2,180158.115923097,373364.195193614,121152.201246513,553522.311116711,0
8.4,183501.790834664,389939.302519962,123950.760448128,573441.093354626,0
8.6,186232.631419749,405812.024336398,126631.022924012,592044.655756147,0
8.8,188313.218369336,420892.474280791,129179.172076331,609205.692650127,0
9,189774.98471273,435176.322411017,131593.547097777,624951.307123747,0
9.2,190575.798703074,448566.135481153,133853.804392836,639141.934184227,0
9.4,190891.495451868,461266.751657089,135991.380865043,652158.247108958,0
9.6,190783.321154949,473337.491727066,138013.994418229,664120.812882015,0
9.8,190249.56944201,484748.568521054,139912.552055396,674998.137963064,0
10,189331.335325109,495537.318586545,141689.614720791,684868.653911654,0
10.2,188024.417843482,505666.184057918,143331.485455265,693690.601901399,0
10.4,186444.896825196,515307.373616113,144868.977151074,701752.270441309,0
10.6,184635.068702815,524514.818196099,146310.888028794,709149.886898914,0
10.8,182601.443158767,533277.308423121,147651.835482792,715878.751581888,0
11,180372.336314807,541626.266811692,148895.964320508,721998.603126499,0
11.2,177953.069640474,549540.415023605,150034.70544892,727493.484664079,0
11.4,175405.533876327,557134.019558777,151093.65521805,732539.553435104,0
11.6,172753.264567395,564442.356506748,152080.600943539,737195.621074143,0
11.8,170003.109937316,571456.937497883,152992.522677761,741460.0474352,0
12,167171.527187927,578196.36260947,153833.469999167,745367.889797397,0
12.2,164266.103417402,584642.583250179,154598.252747413,748908.686667581,0
12.4,161315.163732463,590869.496867978,155306.092694544,752184.66060044,0
12.6,158330.523505948,596899.021744611,155963.026567982,755229.545250559,0
12.8,155318.432072737,602722.720854059,156567.385608299,758041.152926797,0
13,152288.148043865,608350.75806139,157122.44095605,760638.906105255,0
13.2,149248.064702159,613766.445441054,157625.070602795,763014.510143213,0
13.4,146207.794677247,619020.609762318,158088.822169142,765228.404439565,0
13.6,143172.586804593,624127.668753483,158518.025050775,767300.255558075,0
13.8,140148.234180998,629079.488508165,158911.748455122,769227.722689163,0
14,137139.973481195,633881.816567892,159272.386230298,771021.790049087,0
14.2,134156.51425515,638519.479641875,159598.049931163,772675.993897026,0
14.4,131197.249037978,643030.276317572,159897.911835385,774227.52535555,0
14.6,128263.787823588,647424.537258633,160174.932702139,775688.325082221,0
14.8,125361.555024961,651694.776809731,160428.582020212,777056.331834693,0
15,122493.52947678,655844.575077192,160660.533439136,778338.104553973,0
15.2,119668.336304439,659860.278006345,160869.594686343,779528.614310783,0
15.4,116879.88044211,663771.840956591,161061.839788559,780651.721398701,0
15.6,114127.744419393,667587.22107702,161239.234557508,781714.965496413,0
15.8,111416.985370832,671299.689516285,161401.469102659,782716.674887117,0
16,108749.22838627,674911.651457297,161549.661431546,783660.879843567,0
16.2,106132.823633976,678411.016513119,161683.074738676,784543.840147095,0
16.4,103558.826868102,681822.467939058,161805.653795033,785381.294807159,0
16.6,101025.707784822,685152.446784612,161918.679877744,786178.154569435,0
16.8,98538.1368454263,688394.958080879,162021.96791967,786933.094926305,0
17,96096.9226362358,691551.739485518,162116.249239405,787648.662121753,0
17.2,93709.9533917276,694612.093688656,162201.065384072,788322.047080384,0
17.4,91367.009684829,697596.899268758,162278.95212651,788963.908953587,0
17.6,89065.9860154066,700511.540839153,162350.734918292,789577.52685456,0
17.8,86811.1543732812,703350.692141886,162416.301285248,790161.846515167,0
18,84602.8253176625,706115.681514216,162476.123398838,790718.506831879,0
18.2,82448.3191653882,708797.036758305,162529.914574597,791245.355923693,0
18.4,80337.074615799,711412.719548033,162579.294305513,791749.794163832,0
18.6,78266.7335133474,713967.328075669,162624.790498882,792234.061589017,0
18.8,76241.1704810538,716456.135359483,162666.333919268,792697.305840537,0
19,74260.3933402602,718880.203585571,162704.226942025,793140.596925831,0
19.2,72331.1062346692,721231.140895776,162738.289675386,793562.247130445,0
19.4,70442.9557111387,723524.571838495,162769.552184512,793967.527549634,0
19.6,68593.5251716035,725764.479726383,162798.350529557,794358.004897986,0
19.8,66786.3037723851,727946.674030148,162824.641711941,794732.977802533,0
20,65021.1188968546,730072.035735402,162848.618380396,795093.154632256,0
20.2,63304.0487608855,732133.132067339,162870.167394276,795437.180828225,0
20.4,61625.2619232691,734143.651654031,162889.942220002,795768.9135773,0
20.6,59982.3988091104,736107.078280056,162908.156167091,796089.477089166,0
20.8,58378.5825011476,738019.702666446,162924.782372124,796398.285167594,0
21,56813.5375389969,739882.276913748,162939.943179619,796695.814452745,0
21.2,55292.7311242758,741688.224443443,162953.567323928,796980.955567719,0
21.4,53807.0213975498,743449.589014861,162966.068680509,797256.610412411,0
21.6,52354.1721615423,745169.435943075,162977.582395696,797523.608104617,0
21.8,50936.9644784463,746844.488199297,162988.091620946,797781.452677743,0
22,49555.0696470177,748475.401700924,162997.673895183,798030.471347941,0
22.2,48213.3739554618,750056.366521231,163006.284285531,798269.740476693,0
22.4,46903.5010022912,751598.002226818,163014.184650166,798501.503229109,0
22.6,45623.3734138885,753103.015053944,163021.460514218,798726.388467833,0
22.8,44375.4568014344,754568.515996131,163028.101283701,798943.972797565,0
23,43159.4009909008,755995.085375608,163034.156037878,799154.486366508,0
23.2,41979.5502232705,757377.600162637,163039.596428998,799357.150385907,0
23.4,40828.3122249734,758725.430476695,163044.588025808,799553.742701669,0
23.6,39703.7843672183,760040.968968379,163049.18491179,799744.753335597,0
23.8,38608.1443358626,761321.674259275,163053.380414892,799929.818595137,0
24,37541.0407044526,762568.064210593,163057.205575338,800109.104915046,0
24.2,36506.3189510806,763775.630541991,163060.642501684,800281.949493071,0
24.4,35497.1543691171,764952.638032835,163063.795837144,800449.792401952,0
24.6,34511.8226970716,766101.202228248,163066.699766619,800613.02492532,0
24.8,33552.2410669839,767219.092300263,163069.350083736,800771.333367247,0
25,32618.0694310828,768306.772296814,163071.766409887,800924.841727897,0
