time,S,R,F,T,dose_u1
7.2,259458.190137273,252692.083645882,105304.911827837,512150.273783154,0
7.4,265740.619587446,264677.647787202,108692.317338767,530418.267374648,0
7.6,271326.862959117,276427.733751425,111986.76245712,547754.596710542,0
7.8,276152.019882511,287899.404366812,115170.595742174,564051.424249323,0
8,280227.612633111,299079.559351811,118235.559769899,579307.171984922,0
8.2,283469.218098786,309921.10075424,121155.484556124,593390.318853026,0
8.4,286071.746447605,320492.53658556,123953.894402199,606564.283033164,0
8.6,288095.37184145,330808.910306802,126634.005391576,618904.282148252,0
8.8,289515.360106266,340850.46633807,129182.002015027,630365.826444336,0
9,290366.616463905,350625.609448113,131596.224767422,640992.225912018,0
9.2,290611.101112549,360110.115247249,133856.331599633,650721.216359798,0
9.4,290407.078697804,369373.787512016,135993.760134127,659780.86620982,0
9.6,289806.923038003,378435.449917173,138016.228878198,668242.372955175,0
9.8,288802.995238338,387284.374593784,139914.645836018,676087.369832122,0
10,287426.414489872,395930.185398556,141691.572592576,683356.599888428,0
10.2,285661.280333868,404356.254163478,143333.31356834,690017.534497346,0
10.4,283614.13343886,412615.432354061,144870.680831485,696229.565792922,0
10.6,281321.599176769,420721.775024426,146312.472550818,702043.374201195,0
10.8,278782.581866309,428666.352139857,147653.306808728,707448.934006166,0
11,276019.548812121,436454.990168706,148897.328538946,712474.538980827,0
11.2,273027.079582282,444072.19562804,150035.969610576,717099.275210322,0
11.4,269871.198117874,451557.044800637,151094.824945699,721428.242918511,0
11.6,266575.560757699,458919.266215896,152081.681502491,725494.826973595,0
11.8,263142.199528228,466150.017875557,152993.519741496,729292.217403785,0
12,259586.511445365,473252.125812624,153834.389110542,732838.637257989,0
12.2,255909.337523637,480210.167876743,154599.100052332,736119.50540038,0
12.4,252148.718107953,487055.180193346,155306.872918735,739203.898301298,0
12.6,248319.2499341,493794.413718844,155963.744022796,742113.663652945,0
12.8,244424.806187938,500419.085058747,156568.044830902,744843.891246684,0
13,240475.869565551,506930.431850397,157123.046279807,747406.301415948,0
13.2,236477.303391957,513313.260554879,157625.626723011,749790.563946835,0
13.4,232448.401770596,519594.228135219,158089.332625116,752042.629905815,0
13.6,228397.631387866,525779.323506626,158518.493025225,754176.954894492,0
13.8,224329.972589837,531859.990231793,158912.177253029,756189.96282163,0
14,220252.551910607,537836.731853626,159272.778967372,758089.283764233,0
14.2,216172.751990493,543694.785612623,159598.409938323,759867.537603117,0
14.4,212097.420222335,549458.259798972,159898.241594283,761555.680021307,0
14.6,208030.895907411,555132.480805852,160175.234425465,763163.376713262,0
14.8,203978.761967097,560709.214755953,160428.857987388,764687.976723049,0
15,199945.878422611,566188.657352087,160660.785780567,766134.535774697,0
15.2,195940.999702001,571556.555839491,160869.825664814,767497.555541493,0
15.4,191962.86351636,576835.34712757,161062.051076597,768798.21064393,0
15.6,188013.049214299,582029.971359196,161239.42763865,770043.020573495,0
15.8,184097.392215208,587132.563023944,161401.645497723,771229.955239152,0
16,180219.132804524,592143.192820266,161549.822555042,772362.32562479,0
16.2,176387.790908636,597048.218246102,161683.222085616,773436.009154738,0
16.4,172596.867868105,601868.795138991,161805.788465549,774465.663007096,0
16.6,168846.12283316,606609.608067855,161918.802844527,775455.730901015,0
16.8,165141.404384498,611263.192369981,162022.080176831,776404.596754479,0
17,161484.825079433,615829.598542541,162116.351708776,777314.423621974,0
17.2,157886.153638453,620295.853681054,162201.159036958,778182.007319507,0
17.4,154335.678309476,624682.02218825,162279.037675685,779017.700497726,0
17.6,150831.984843532,628992.594651901,162350.812992698,779824.579495433,0
17.8,147380.772587982,633220.538327706,162416.372526459,780601.310915688,0
18,143983.365034744,637365.942339731,162476.188400657,781349.307374475,0
18.2,140649.426541426,641416.563310413,162529.973961491,782065.989851838,0
18.4,137367.420394787,645391.443581902,162579.34853494,782758.86397669,0
18.6,134135.204361382,649294.903089616,162624.839973992,783430.107450997,0
18.8,130958.21978887,653120.369207348,162666.379050816,784078.588996218,0
19,127837.235347686,656868.000296614,162704.268109729,784705.2356443,0
19.2,124781.572793036,660526.335981466,162738.327278093,785307.908774501,0
19.4,121778.821920029,664113.398202521,162769.58651408,785892.22012255,0
19.6,118826.419886598,667633.336352357,162798.381842991,786459.756238955,0
19.8,115929.479863991,671080.058892083,162824.6702709,787009.538756074,0
20,113088.379510093,674453.804146083,162848.644426588,787542.183656176,0
20.2,110311.942269054,677743.934180426,162870.191181388,788055.87644948,0
20.4,107587.53440582,680967.4185574,162889.963933546,788554.95296322,0
20.6,104912.3851015,684128.223006055,162908.175970343,789040.608107556,0
20.8,102291.237854885,687220.747840986,162924.800431239,789511.985695872,0
21,99724.1957559511,690245.308221106,162939.95964801,789969.503977057,0
21.2,97219.4887134541,693192.109732799,162953.582362533,790411.598446254,0
21.4,94764.6991118103,696077.027993372,162966.082406967,790841.727105182,0
21.6,92356.9951375909,698903.82630179,162977.59491351,791260.821439381,0
21.8,90000.7307583396,701667.39657052,162988.103035416,791668.12732886,0
22,87695.8187613918,704368.118998952,162997.684303502,792063.937760344,0
22.2,85449.8450412553,706997.044543931,163006.293789633,792446.889585187,0
22.4,83250.8990004899,709568.919827834,163014.193324535,792819.818828324,0
22.6,81096.1885905903,712087.286845172,163021.46842438,793183.475435762,0
22.8,78989.6746164303,714547.518661278,163028.108496302,793537.193277708,0
23,76931.1414516593,716950.044337514,163034.162614425,793881.185789173,0
23.2,74927.5134599693,719286.744440058,163039.602433983,794214.257900028,0
23.4,72967.571332446,721571.217395766,163044.593506351,794538.788728212,0
23.6,71048.6304140874,723806.768495037,163049.189909335,794855.398909125,0
23.8,69174.266594224,725989.23308353,163053.38497159,795163.499677754,0
24,67344.1816770193,728119.071722261,163057.209730083,795463.253399281,0
24.2,65564.6448324408,730188.964214142,163060.646295254,795753.609046583,0
24.4,63825.2352066467,732211.361403704,163063.799299327,796036.596610351,0
24.6,62123.4190679456,734189.3218449,163066.702923616,796312.740912845,0
24.8,60462.403979022,736119.117971061,163069.35296219,796581.521950083,0
25,58841.8431561974,738001.225429748,163071.769034383,796843.068585945,0
