time,S,R,F,T,dose_u1
7.2,321024.669103208,215766.105329431,105313.099337302,536790.774432639,0
7.4,326889.238768615,224598.065303381,108700.269511773,551487.304071996,0
7.6,332099.618547612,233326.939006116,111994.459333145,565426.557553728,0
7.8,336606.50424808,241940.711028959,115178.018460712,578547.215277039,0
8,340428.949163445,250440.334345465,118242.69279814,590869.28350891,0
8.2,343495.397358711,258814.86324218,121162.314317984,602310.260600891,0
8.4,345983.68923669,267094.036809629,123960.413446853,613077.726046319,0
8.6,347947.251879263,275284.759954133,126640.209290921,623232.011833397,0
8.8,349361.140672995,283381.842416912,129187.888605715,632742.983089907,0
9,350252.897930467,291389.708646789,131601.794594596,641642.606577255,0
9.2,350580.440045774,299302.236424728,133861.588425503,649882.676470502,0
9.4,350484.537643367,307142.982825243,135998.709215028,657627.520468609,0
9.6,350009.579298293,314917.364791253,138020.876725217,664926.944089546,0
9.8,349142.403812011,322621.138143555,139919.001042822,671763.541955566,0
10,347906.99296685,330256.666095083,141695.694207273,678163.659061933,0
10.2,346278.206504435,337817.27452793,143337.162009034,684095.481032366,0
10.4,344357.473236767,345319.697386601,144874.26731264,689677.170623368,0
10.6,342177.863136647,352767.084341799,146315.808177572,694944.947478445,0
10.8,339732.901270907,360154.418221466,147656.404134533,699887.319492373,0
11,337041.339299277,367481.95515515,148900.257606446,704523.294454427,0
11.2,334089.399819412,374741.421027956,150038.683843418,708830.820847368,0
11.4,330946.688113087,381946.316231158,151097.336417625,712893.004344244,0
11.6,327636.796598354,389098.680761139,152084.001519499,716735.477359493,0
11.8,324157.702691127,396192.720141882,152995.660485903,720350.422833009,0
12,320523.689283045,403227.611214951,153836.412757331,723751.300497996,0
12.2,316729.094739724,410193.764674881,154600.965596904,726922.859414605,0
12.4,312819.311731208,417103.96336175,155308.590766552,729923.275092958,0
12.6,308810.5729785,423959.997867568,155965.32366686,732770.570846068,0
12.8,304703.900366373,430755.53888682,156569.496261361,735459.439253194,0
13,300509.901918432,437489.355728497,157124.379038009,737999.257646929,0
13.2,296228.878766007,444150.873760513,157626.85114717,740379.75252652,0
13.4,291888.059609058,450753.26401457,158090.456508083,742641.323623629,0
13.6,287498.094881275,457298.439743133,158519.523374706,744796.534624408,0
13.8,283062.037787749,463779.687421021,158913.121345897,746841.725208771,0
14,278587.755030078,470195.650783316,159273.643663746,748783.405813394,0
14.2,274079.411901252,476534.988115244,159599.20257213,750614.400016496,0
14.4,269551.083224258,482811.630928865,159898.967629544,752362.714153124,0
14.6,265009.274182442,489027.741529583,160175.898733993,754037.015712026,0
14.8,260458.356532868,495176.312491489,160429.465587914,755634.669024357,0
15,255904.165641112,501255.979045381,160661.341363717,757160.144686493,0
15.2,251353.335639329,507254.80736545,160870.334212665,758608.14300478,0
15.4,246810.572436694,513187.573272888,161062.516271626,759998.145709583,0
15.6,242279.363838712,519056.729840189,161239.852747213,761336.093678901,0
15.8,237764.906649569,524855.064301934,161402.033868262,762619.970951503,0
16,233271.454273256,530581.288221943,161550.177301929,763852.742495199,0
16.2,228807.352385686,536223.042148654,161683.546500463,765030.39453434,0
16.4,224370.653073582,541795.916238981,161806.084970549,766166.569312562,0
16.6,219962.681098566,547302.665636648,161919.073581276,767265.346735214,0
16.8,215589.109167067,552735.978910135,162022.327334085,768325.088077202,0
17,211253.013751866,558094.70809131,162116.577316151,769347.721843176,0
17.2,206963.777219081,563366.274462713,162201.365232992,770330.051681794,0
17.4,202714.865204821,568566.963130426,162279.226029706,771281.828335247,0
17.6,198506.070329768,573699.820289025,162350.984889461,772205.890618793,0
17.8,194343.284718873,578757.55512755,162416.529378525,773100.839846422,0
18,190228.703791615,583739.210162327,162476.33151541,773967.913953942,0
18.2,186172.244330986,588632.207175969,162530.10471383,774804.451506955,0
18.4,182164.302849823,593453.336254679,162579.467932055,775617.639104502,0
18.6,178203.601677851,598205.900599388,162624.9489035,776409.502277239,0
18.8,174296.058815435,602882.748781221,162666.478417079,777178.807596655,0
19,170443.201935966,607483.144274781,162704.358748781,777926.346210747,0
19.2,166655.103416505,611994.72168856,162738.410068073,778649.825105065,0
19.4,162920.20926718,616434.535599565,162769.662097576,779354.744866744,0
19.6,159236.511499726,620806.091771332,162798.450785854,780042.603271058,0
19.8,155609.807522948,625102.484755681,162824.733149226,780712.292278629,0
20,152041.113018292,629323.208380415,162848.701772544,781364.321398706,0
20.2,148540.371147953,633456.297981163,162870.243553523,781996.669129116,0
20.4,145094.908651668,637518.807975603,162890.011740299,782613.716627271,0
20.6,141702.240740428,641514.378379589,162908.219571202,783216.619120018,0
20.8,138367.935871091,645436.436856894,162924.840192026,783804.372727985,0
21,135092.614931028,649284.698563405,162939.995906494,784377.313494433,0
21.2,131885.882284331,653047.752721821,162953.615473056,784933.635006152,0
21.4,128734.56607661,656742.391162163,162966.112628531,785476.957238772,0
21.6,125635.896136544,660372.314006242,162977.622474003,786008.210142786,0
21.8,122595.135580526,663931.346647839,162988.128166672,786526.482228365,0
22,119612.60179082,667419.403051984,162997.707219515,787032.004842804,0
22.2,116697.412394635,670825.740685805,163006.314714827,787523.15308044,0
22.4,113836.358897523,674166.650005188,163014.212422906,788003.008902711,0
22.6,111026.53111512,677445.818643982,163021.485840193,788472.349759101,0
22.8,108272.837252785,680657.511990868,163028.124376295,788930.349243653,0
23,105575.364296493,683801.812205433,163034.177094018,789377.176501927,0
23.2,102942.645758782,686868.721220437,163039.615655167,789811.366979218,0
23.4,100361.775289734,689873.827274401,163044.605572869,790235.602564135,0
23.6,97829.8125986701,692820.740066393,163049.200912437,790650.552665063,0
23.8,95351.2834303456,695704.187083091,163053.395004077,791055.470513436,0
24,92926.1038173617,698524.384731233,163057.21887759,791450.488548594,0
24.2,90562.166641696,701272.121213673,163060.65464756,791834.287855369,0
24.4,88247.1089176295,703962.126864411,163063.80692202,792209.23578204,0
24.6,85978.0419853164,706597.878632179,163066.70987438,792575.920617495,0
24.8,83759.0990864787,709174.571283298,163069.359299688,792933.670369777,0
25,81590.0737419041,711692.521830501,163071.774812741,793282.595572405,0
