time,S,R,F,T,dose_u1
14.8,263317.340859678,491881.985461056,160430.989244248,755199.326320734,0
15,258742.432449322,497981.28594074,160662.734576476,756723.718390061,0
15.2,254169.73562805,504002.006767921,160871.609475671,758171.742395972,0
15.4,249604.177399748,509958.348271888,161063.682819575,759562.525671637,0
15.6,245049.303397748,515852.581601851,161240.918771256,760901.884999599,0
15.8,240510.239219893,521677.543812038,161403.007765362,762187.783031931,0
16,235991.254860885,527431.852516084,161551.066882045,763423.10737697,0
16.2,231500.583919139,533103.253451505,161684.360017993,764603.837370643,0
16.4,227036.513451041,538706.939431689,161806.828499621,765743.45288273,0
16.6,222600.440453609,544245.536608792,161919.752492356,766845.9770624,0
16.8,218198.000061426,549711.76369511,162022.947115894,767909.763756535,0
17,213832.303975914,555104.402364583,162117.143058321,768936.706340497,0
17.2,209512.671247261,560410.936846769,162201.88229829,769923.60809403,0
17.4,205232.766253223,565647.373630761,162279.698353491,770880.139883984,0
17.6,200992.44875889,570816.663296163,162351.415944237,771809.112055054,0
17.8,196797.597910828,575911.524241712,162416.922706527,772709.12215254,0
18,192650.449210194,580930.940766859,162476.690395114,773581.389977053,0
18.2,188560.895246704,585862.357755272,162530.43259301,774423.253001976,0
18.4,184519.479612656,590722.376841546,162579.767336402,775241.856454202,0
18.6,180524.979740773,595514.230409606,162625.222058849,776039.210150379,0
18.8,176583.319544774,600230.757284864,162666.72759126,776814.076829638,0
19,172696.065778596,604871.170891643,162704.586038268,777567.236670239,0
19.2,168873.298200782,609423.094463701,162738.617674936,778296.392664483,0
19.4,165103.556695087,613903.46786336,162769.851633195,779007.024558447,0
19.6,161384.874421778,618315.746552298,162798.623669183,779700.620974076,0
19.8,157723.069170189,622652.999755923,162824.890824905,780376.068926112,0
20,154119.19204621,626914.678314438,162848.845575062,781033.870360648,0
20.2,150583.218432742,631088.778289789,162870.374883517,781671.996722532,0
20.4,147102.519993299,635192.300978408,162890.131621989,782294.820971707,0
20.6,143674.639380885,639228.853762877,162908.328906052,782903.493143762,0
20.8,140305.176103872,643191.827154175,162924.939897385,783497.003258047,0
21,136994.781613374,647080.900140977,162940.086829364,784075.681754351,0
21.2,133753.111161094,650884.601500669,162953.698502,784637.712661763,0
21.4,130566.995602504,654619.720794496,162966.188413029,785186.716397,0
21.6,127433.679762266,658289.94068269,162977.691585515,785723.620444956,0
21.8,124358.465173127,661889.041174465,162988.191186555,786247.506347592,0
22,121341.694499627,665416.906713073,162997.764684385,786758.6012127,0
22.2,118392.549388293,668862.719417086,163006.367187458,787255.268805379,0
22.4,115497.789496787,672242.808206724,163014.26031454,787740.597703512,0
22.6,112654.508936682,675560.855962533,163021.529512595,788215.364899215,0
22.8,109867.658881399,678811.077623235,163028.164197429,788678.736504634,0
23,107137.346382697,681993.532112556,163034.213403463,789130.878495252,0
23.2,104472.177320431,685098.13659673,163039.648808992,789570.313917161,0
23.4,101859.186649007,688140.549023231,163044.635831219,789999.735672238,0
23.6,99295.4296094699,691124.384603739,163049.228504133,790419.814213209,0
23.8,96785.4771589203,694044.317937963,163053.420161832,790829.795096883,0
24,94329.260555122,696900.547915111,163057.241816141,791229.808470233,0
24.2,91934.7494254852,699683.773118021,163060.675592043,791618.522543506,0
24.4,89589.5024730543,702408.816203655,163063.826036902,791998.318676709,0
24.6,87290.6197401629,705079.167563341,163066.727304315,792369.787303504,0
24.8,85042.2801096077,707689.968712673,163069.375191778,792732.24882228,0
25,82844.2880469372,710241.52414957,163071.789302714,793085.812196507,0
