time,S,R,F,T,dose_u1
14.8,206467.501458383,557851.912455882,160430.627626027,764319.413914264,0
15,202404.811424524,563361.059952832,160662.403917396,765765.871377357,0
15.2,198369.522852429,568760.365667069,160871.306810442,767129.888519499,0
15.4,194360.504568525,574071.765441616,161063.405956436,768432.27001014,0
15.6,190379.379465581,579300.0231499,161240.665766122,769679.402615481,0
15.8,186431.964294447,584437.257842117,161402.776625305,770869.222136564,0
16,182521.526316543,589483.427311861,161550.855753461,772004.953628403,0
16.2,178657.560758083,594424.889523112,161684.166941797,773082.450281195,0
16.4,174833.692369965,599282.523871673,161806.652034193,774116.216241638,0
16.6,171049.728071849,604060.911296859,161919.591363085,775110.639368708,0
16.8,167311.523527752,608752.564349947,162022.800020101,776064.087877699,0
17,163621.227415328,613357.460350634,162117.00878805,776978.687765962,0
17.2,159988.620478452,617862.601269347,162201.759580759,777851.221747799,0
17.4,156404.072633063,622287.90646045,162279.586254697,778691.979093513,0
17.6,152866.207489629,626637.804196863,162351.313640028,779504.011686491,0
17.8,149380.747468441,630905.229094687,162416.829356203,780285.976563128,0
18,145949.050697346,635090.218113614,162476.605220575,781039.26881096,0
18.2,142580.818936347,639180.47980761,162530.354775976,781761.298743957,0
18.4,139264.550720093,643194.997046447,162579.696277437,782459.54776654,0
18.6,135998.128589902,647138.05404216,162625.157229684,783136.182632062,0
18.8,132787.027277051,651003.036892649,162666.668453658,783790.064169699,0
19,129632.045177452,654790.064869915,162704.532094662,784422.110047367,0
19.2,126542.558973036,658487.611682167,162738.568402697,785030.170655204,0
19.4,123506.152497329,662113.699757399,162769.806649887,785619.852254728,0
19.6,120520.275253994,665672.461578877,162798.582638038,786192.736832871,0
19.8,117590.080256286,669157.758143837,162824.85340306,786747.838400122,0
20,114715.969196179,672569.798144172,162848.811445796,787285.767340351,0
20.2,111906.831963674,675897.86536891,162870.34371441,787804.697332584,0
20.4,109149.995638449,679158.973067359,162890.103169959,788308.968705808,0
20.6,106442.691199475,682357.084008745,162908.302957149,788799.77520822,0
20.8,103789.705590117,685486.547419114,162924.916233891,789276.253009231,0
21,101191.160451658,688547.656314437,162940.065250256,789738.816766095,0
21.2,98655.3589063811,691530.530617187,162953.678796391,790185.889523569,0
21.4,96169.8191150301,694451.120420982,162966.170426776,790620.939536012,0
21.6,93731.7026701504,697313.196470775,162977.675182991,791044.899140925,0
21.8,91345.4084147494,700111.59820278,162988.176229783,791457.00661753,0
22,89010.86279141,702846.689810361,162997.751046008,791857.552601771,0
22.2,86735.7279370395,705509.433335786,163006.35473391,792245.161272825,0
22.4,84508.0114393883,708114.670868089,163014.248948219,792622.682307477,0
22.6,82324.9083363355,710665.959431896,163021.519147642,792990.867768231,0
22.8,80190.4241086595,713158.620006555,163028.154746514,793349.044115215,0
23,78104.3526088239,715593.070677836,163034.204785992,793697.42328666,0
23.2,76073.6946046916,717961.103087021,163039.640940457,794034.797691713,0
23.4,74087.1377641095,720276.424244863,163044.628649879,794363.562008973,0
23.6,72141.9800468074,722542.359740153,163049.221955682,794684.33978696,0
23.8,70241.8406361013,724754.694540985,163053.414191038,794996.535177086,0
24,68386.4273779568,726913.882290079,163057.23637204,795300.309668036,0
24.2,66582.083891755,729012.516264491,163060.670621202,795594.600156246,0
24.4,64818.2903345205,731063.162742221,163063.821500288,795881.453076742,0
24.6,63092.4926892244,733068.903947655,163066.723167597,796161.396636879,0
24.8,61407.9396175438,735025.964558123,163069.371420042,796433.904175667,0
25,59764.2876405734,736934.816497116,163071.785863749,796699.10413769,0
