0,20000,20000,20000
1,34952.7356977964,34952.7356977964,34952.7356977964
2,58587.9895504009,58587.9895504009,58587.9895504009
3,91917.9228743234,91917.9228743234,91917.9228743234
4,131731.93845234,131731.93845234,131731.93845234
5,170379.560199992,170379.560199992,170379.560199992
6,200277.171591077,200277.171591077,200277.171591077
7,218224.877315495,218224.877315495,218224.877315495
8,225002.360477958,225002.360477958,225002.360477958
9,222919.080089821,222919.080089821,222919.080089821
10,214403.79832961,214403.79832961,214403.79832961
