0,20000,20000,20000
1,35438.2576292671,35438.2576292671,35438.2576292671
2,59634.2534001357,59634.2534001357,59634.2534001357
3,93121.2717150113,93121.2717150113,93121.2717150113
4,132366.604957956,132366.604957956,132366.604957956
5,170387.490894633,170387.490894633,170387.490894633
6,201044.692743171,201044.692743171,201044.692743171
7,222327.959752382,222327.959752382,222327.959752382
8,235620.720957943,235620.720957943,235620.720957943
9,243384.561298264,243384.561298264,243384.561298264
10,247744.461787202,247744.461787202,247744.461787202
