0,20000,20000,20000
1,36662.3237915427,36662.3237915427,36662.3237915427
2,64689.7198143349,64689.7198143349,64689.7198143349
3,107330.393122949,107330.393122949,107330.393122949
4,163672.399032765,163672.399032765,163672.399032765
5,227153.956778581,227153.956778581,227153.956778581
6,289728.20163499,289728.20163499,289728.20163499
7,347079.945005499,347079.945005499,347079.945005499
8,398746.57867586,398746.57867586,398746.57867586
9,445466.227353184,445466.227353184,445466.227353184
10,487708.136985676,487708.136985676,487708.136985676
