0,10000,10000,10000
1,15318.0095688478,15318.0095688478,15318.0095688478
2,23038.6495836652,23038.6495836652,23038.6495836652
3,33761.5567581559,33761.5567581559,33761.5567581559
4,47772.830003028,47772.830003028,47772.830003028
5,64690.685001687,64690.685001687,64690.685001687
6,83273.5020317043,83273.5020317043,83273.5020317043
7,101678.810549236,101678.810549236,101678.810549236
8,118131.755079939,118131.755079939,118131.755079939
9,131544.899115893,131544.899115893,131544.899115893
10,141682.169369579,141682.169369579,141682.169369579
