0,10000,10000,10000
1,15318.033217742,15318.033217742,15318.033217742
2,23038.6202371361,23038.6202371361,23038.6202371361
3,33761.5658497017,33761.5658497017,33761.5658497017
4,47772.9050290987,47772.9050290987,47772.9050290987
5,64690.7193582482,64690.7193582482,64690.7193582482
6,83273.4510086737,83273.4510086737,83273.4510086737
7,101678.660086399,101678.660086399,101678.660086399
8,118131.714574653,118131.714574653,118131.714574653
9,131544.897964463,131544.897964463,131544.897964463
10,141682.167137706,141682.167137706,141682.167137706
