0,30000,30000,30000
1,54967.5278604644,54967.5278604644,54967.5278604644
2,96768.4029590586,96768.4029590586,96768.4029590586
3,159622.897060798,159622.897060798,159622.897060798
4,240760.521393792,240760.521393792,240760.521393792
5,328727.058778072,328727.058778072,328727.058778072
6,410841.604746666,410841.604746666,410841.604746666
7,481113.407590965,481113.407590965,481113.407590965
8,539556.410480959,539556.410480959,539556.410480959
9,587907.599788631,587907.599788631,587907.599788631
10,627607.751046542,627607.751046542,627607.751046542
