0,10000,10000,10000
1,15318.0335744625,15318.0335744625,15318.0335744625
2,23038.6250153395,23038.6250153395,23038.6250153395
3,33761.5583904987,33761.5583904987,33761.5583904987
4,47772.9268200353,47772.9268200353,47772.9268200353
5,64690.690444608,64690.690444608,64690.690444608
6,83273.4992007798,83273.4992007798,83273.4992007798
7,101678.698249935,101678.698249935,101678.698249935
8,118131.664903691,118131.664903691,118131.664903691
9,131544.816523658,131544.816523658,131544.816523658
10,141682.168867224,141682.168867224,141682.168867224
