0,30000,30000,30000
1,61430.5681896294,61430.5681896294,61430.5681896294
2,112732.789734722,112732.789734722,112732.789734722
3,181743.745897844,181743.745897844,181743.745897844
4,254773.045634751,254773.045634751,254773.045634751
5,315622.312111377,315622.312111377,315622.312111377
6,357932.551686382,357932.551686382,357932.551686382
7,384671.1303727,384671.1303727,384671.1303727
8,401114.427096479,401114.427096479,401114.427096479
9,411194.271646441,411194.271646441,411194.271646441
10,417253.757133791,417253.757133791,417253.757133791
