0,10000,10000,10000
1,17095.2987559427,17095.2987559427,17095.2987559427
2,27823.8220624278,27823.8220624278,27823.8220624278
3,42149.6153005184,42149.6153005184,42149.6153005184
4,58350.6901746451,58350.6901746451,58350.6901746451
5,73514.284900599,73514.284900599,73514.284900599
6,85363.1734512936,85363.1734512936,85363.1734512936
7,93370.6118095705,93370.6118095705,93370.6118095705
8,98260.634849358,98260.634849358,98260.634849358
9,101062.171532814,101062.171532814,101062.171532814
10,102607.124412302,102607.124412302,102607.124412302
