0,30000,30000,30000
1,52452.4014063418,52452.4014063418,52452.4014063418
2,88110.271253213,88110.271253213,88110.271253213
3,139005.048422426,139005.048422426,139005.048422426
4,201358.917568693,201358.917568693,201358.917568693
5,264762.229422131,264762.229422131,264762.229422131
6,317961.901964058,317961.901964058,317961.901964058
7,355278.662050899,355278.662050899,355278.662050899
8,376767.047909561,376767.047909561,376767.047909561
9,384940.884586642,384940.884586642,384940.884586642
10,382618.784342724,382618.784342724,382618.784342724
