0,10000,10000,10000
1,15318.034446248,15318.034446248,15318.034446248
2,23038.6287376428,23038.6287376428,23038.6287376428
3,33761.6095537934,33761.6095537934,33761.6095537934
4,47772.9134661227,47772.9134661227,47772.9134661227
5,64690.716527243,64690.716527243,64690.716527243
6,83273.505519665,83273.505519665,83273.505519665
7,101678.733602818,101678.733602818,101678.733602818
8,118131.715274552,118131.715274552,118131.715274552
9,131544.900490471,131544.900490471,131544.900490471
10,141682.168612762,141682.168612762,141682.168612762
