0,10000,10000,10000
1,17731.8113953449,17731.8113953449,17731.8113953449
2,29889.8507169289,29889.8507169289,29889.8507169289
3,46837.7700597603,46837.7700597603,46837.7700597603
4,66947.783526123,66947.783526123,66947.783526123
5,86769.3297811513,86769.3297811513,86769.3297811513
6,103074.578090953,103074.578090953,103074.578090953
7,114623.179261351,114623.179261351,114623.179261351
8,121969.333776838,121969.333776838,121969.333776838
9,126330.427633496,126330.427633496,126330.427633496
10,128815.583426997,128815.583426997,128815.583426997
