0,30000,30000,30000
1,54932.9385570133,54932.9385570133,54932.9385570133
2,92860.6119637575,92860.6119637575,92860.6119637575
3,140858.740985044,140858.740985044,140858.740985044
4,188546.265000009,188546.265000009,188546.265000009
5,224776.323167442,224776.323167442,224776.323167442
6,245833.744540321,245833.744540321,245833.744540321
7,254702.883798539,254702.883798539,254702.883798539
8,255977.812131794,255977.812131794,255977.812131794
9,253159.305046705,253159.305046705,253159.305046705
10,248404.796054588,248404.796054588,248404.796054588
