time,S,R,F,T,dose_u1
7,164691.971655929,264860.397220187,101826.173551064,429552.368876116,0.75
7.2,160982.606637545,283487.383570508,105302.180116538,444469.990208054,0.75
7.4,156682.064708754,302718.042955863,108689.664129995,459400.107664617,0.75
7.6,151862.661539077,322465.889355516,111984.194411942,474328.550894593,0.75
7.8,146521.640953499,342717.089945717,115168.119154878,489238.730899216,0.75
8,140714.097443397,363395.301048158,118233.234076334,504109.398491555,0.75
8.2,134448.419322711,384452.790750244,121153.257729843,518901.210072954,0.75
8.4,127884.267773801,405711.677408456,123951.768873966,533595.945182257,0.75
8.6,121099.418459394,427065.321856354,126631.982606513,548164.740315748,0.75
8.8,114138.633873899,448417.485716647,129180.082679923,562556.119590546,0.75
9,107070.796385724,469654.912513955,131594.366098309,576725.70889968,0.75
9.2,99972.5032841012,490603.32974276,133854.577373088,590575.833026862,0.75
9.4,92922.2988042629,511180.63532349,135986.124498439,604102.934127752,0.75
9.6,85975.167605651,531303.749419038,137996.541568801,617278.917024689,0.75
9.8,79175.5718041343,550911.254936091,139895.035411814,630086.826740225,0.75
10,72585.6898515616,569866.277347421,141673.345933697,642451.967198982,0.75
10.2,66294.0471988899,587958.093625717,143316.294741842,654252.140824607,0.75
10.4,60279.6142241336,605284.890466265,144854.82028269,665564.504690398,0.75
10.6,54553.8993267524,621839.081260448,146297.721202556,676392.9805872,0.75
10.8,49166.1817030185,637504.688365331,147639.609178021,686670.87006835,0.75
11,44132.9346496484,652247.783755692,148884.685191736,696380.71840534,0.75
11.2,39505.2268683737,665937.794870357,150027.145594315,705443.02173873,0.75
11.4,35207.4351043128,678771.62652428,151091.297534605,713979.061628593,0.75
11.6,31247.3133567528,690730.024169074,152078.990574584,721977.337525827,0.75
11.8,27633.6035343628,701786.626465485,152991.017558987,729420.229999847,0.75
12,24354.1982643389,711966.835266415,153832.092668552,736321.033530754,0.75
12.2,21422.4017640024,721225.374898294,154600.787173809,742647.776662296,0.75
12.4,18762.6730923806,729754.634978657,155313.586463444,748517.308071037,0.75
12.6,16377.3328435015,737541.80764716,155970.411290932,753919.140490661,0.75
12.8,14252.2535336681,744616.160358671,156574.141612784,758868.41389234,0.75
13,12367.4704898862,751022.9794093,157128.565907702,763390.449899186,0.75
13.2,10717.7294301331,756764.550567947,157634.062521126,767482.27999808,0.75
13.4,9250.24176016241,761981.44533272,158100.971874021,771231.687092883,0.75
13.6,7960.79807061474,766678.064968692,158529.510564321,774638.863039307,0.75
13.8,6833.73340003084,770891.444881804,158922.199752221,777725.178281835,0.75
14,5851.87832377557,774663.788026092,159281.87128943,780515.666349868,0.75
14.2,5006.41932609801,778011.59372805,159609.330699752,783018.013054148,0.75
14.4,4266.56224089382,781023.314007913,159910.908226203,785289.876248807,0.75
14.6,3626.8578031246,783709.720575269,160187.05379219,787336.578378393,0.75
14.8,3076.23947083356,786099.783077337,160439.611410341,789176.022548171,0.75
15,2603.55480582015,788223.676858302,160670.538893964,790827.231664122,0.75
15.2,2202.0010786451,790097.084298378,160880.600991849,792299.085377024,0.75
15.4,1855.4422681874,791771.300544686,161073.661991605,793626.742812874,0.75
15.6,1559.79735808752,793256.19024767,161250.186618549,794815.987605757,0.75
15.8,1308.63589781524,794570.623780479,161411.433602131,795879.259678295,0.75
16,1095.72804805057,795733.531505185,161558.709915843,796829.259553235,0.75
16.2,916.969262586745,796755.969854514,161692.617584056,797672.939117101,0.75
16.4,764.570028428866,797666.113532212,161815.510668575,798430.683560641,0.75
16.6,636.123104207736,798470.798137215,161927.767287704,799106.921241423,0.75
16.8,528.29343281418,799181.230596943,162030.222328129,799709.524029757,0.75
17,437.873968853445,799808.637905567,162123.749553782,800246.51187442,0.75
17.2,362.767319300426,800359.637118347,162208.769743201,800722.404437648,0.75
17.4,299.452251394853,800849.184808097,162286.717336535,801148.637059492,0.75
17.6,246.673752275968,801281.511366201,162357.876435299,801528.185118477,0.75
17.8,202.847755645312,801662.895406726,162422.790757504,801865.743162372,0.75
18,166.486629502532,801999.522991653,162482.022500106,802166.009621156,0.75
18.2,136.588366161285,802295.187745843,162535.864320015,802431.776112005,0.75
18.4,111.651142395907,802557.673514367,162585.19120314,802669.324656763,0.75
18.6,91.0817354166273,802789.413676203,162630.204769955,802880.49541162,0.75
18.8,74.1792626358185,802993.807985635,162671.255472099,803067.98724827,0.75
19,60.2985529970453,803174.17000244,162708.702272783,803234.468555437,0.75
19.2,48.9968392954347,803332.581227695,162742.74308968,803381.578066991,0.75
19.4,39.6668514161166,803473.066392138,162773.912845594,803512.733243554,0.75
19.6,32.0496781439524,803596.967179498,162802.349594475,803629.016857642,0.75
19.8,25.8540543608661,803706.094975213,162828.277882511,803731.949029574,0.75
20,20.8166981580926,803802.203473837,162851.925812049,803823.020171995,0.75
20.2,16.7548216376106,803886.410024258,162873.424808006,803903.164845896,0.75
20.4,13.4350762254736,803960.808148467,162893.102865361,803974.243224693,0.75
20.6,10.7521016687165,804026.122758304,162911.05222717,804036.874859973,0.75
20.8,8.59170741624466,804083.318449682,162927.41628575,804091.910157098,0.75
21,6.85243847034729,804133.325928285,162942.339554471,804140.178366755,0.75
21.2,5.46337815798339,804176.742983707,162955.908282744,804182.206361865,0.75
21.4,4.33927739737148,804214.676794648,162968.324059062,804219.016072045,0.75
21.6,3.43988271980665,804247.519074585,162979.647621255,804250.958957305,0.75
21.8,2.72286482091339,804275.790124911,162989.970318559,804278.512989732,0.75
22,2.15123418045275,804299.991724983,162999.3835195,804302.142959164,0.75
22.2,1.69903107052208,804320.447712326,163007.943441144,804322.146743396,0.75
22.4,1.33666175084655,804337.757964769,163015.774085764,804339.09462652,0.75
22.6,1.04961290133583,804352.138039311,163022.915200243,804353.187652213,0.75
22.8,0.82303127304893,804363.875051191,163029.424847872,804364.698082464,0.75
23,0.644143687715924,804373.246547599,163035.360691256,804373.890691286,0.75
23.2,0.503962390374055,804380.431548582,163040.759220263,804380.935510973,0.75
23.4,0.392722602385189,804385.765233502,163045.696778478,804386.157956105,0.75
23.6,0.305477586303524,804389.369196578,163050.199252483,804389.674674164,0.75
23.8,0.237288854083132,804391.405959458,163054.303474306,804391.643248312,0.75
24,0.183970011093637,804392.037683529,163058.045849682,804392.22165354,0.75
24.2,0.142582287595273,804391.365190871,163061.449913132,804391.507773158,0.75
24.4,0.110058043799089,804389.572986523,163064.562743947,804389.683044566,0.75
24.6,0.0848014411852317,804386.739217015,163067.401136928,804386.824018457,0.75
24.8,0.0652551776363669,804382.958227429,163069.988431917,804383.023482607,0.75
25,0.0501181127098122,804378.321560105,163072.347583437,804378.371678218,0.75
