time,S,R,F,T,dose_u1
14.2,68448.976385503,685612.647670058,159601.273731203,754061.624055561,0.25
14.4,63668.6965542971,693730.3980436,159900.864763169,757399.094597897,0.25
14.6,59110.4537524417,701472.709683009,160177.634572903,760583.163435451,0.25
14.8,54795.3552029216,708806.627867165,160431.053246687,763601.983070087,0.25
15,50722.0378072986,715736.427974028,160662.793099475,766458.465781326,0.25
15.2,46922.4663315889,722209.698262203,160871.663044058,769132.164593792,0.25
15.4,43337.8163230435,728325.480054407,161063.731821272,771663.296377451,0.25
15.6,39953.0090622546,734110.201210434,161240.963550344,774063.210272689,0.25
15.8,36782.337441406,739540.864335647,161403.048674568,776323.201777053,0.25
16,33819.9766124133,744627.26051496,161551.104249439,778447.237127373,0.25
16.2,31086.0872926446,749335.398494112,161684.52205305,780421.485786757,0.25
16.4,28528.0914506346,753752.029854476,161807.186777492,782280.121305111,0.25
16.6,26135.3726762451,757895.040903043,161920.117833028,784030.413579289,0.25
16.8,23914.3822442504,761753.530798283,162023.280348853,785667.913042533,0.25
17,21857.1672750688,765340.150002878,162117.446140734,787197.317277947,0.25
17.2,19974.7936821089,768635.408101832,162202.336003535,788610.201783941,0.25
17.4,18225.2992471278,771708.573549032,162280.400878618,789933.87279616,0.25
17.6,16603.0979111602,774568.807811874,162352.098133467,791171.905723034,0.25
17.8,15108.9306483386,777214.335730719,162417.544496945,792323.266379057,0.25
18,13735.2086094618,779657.205611256,162477.247804302,793392.414220717,0.25
18.2,12487.1336434088,781887.542994229,162531.100469173,794374.676637638,0.25
18.4,11333.9537717093,783956.708331238,162580.626493653,795290.662102948,0.25
18.6,10272.6548817787,785869.492044171,162626.036494444,796142.14692595,0.25
18.8,9301.54876220076,787628.203594397,162667.469674962,796929.752356598,0.25
19,8414.41171770414,789242.851562115,162705.255158327,797657.26327982,0.25
19.2,7613.36795356268,790708.865927671,162739.35306434,798322.233881234,0.25
19.4,6877.10587932469,792062.488835622,162770.710346444,798939.594714947,0.25
19.6,6203.89517541822,793306.388114416,162799.427867377,799510.283289834,0.25
19.8,5591.45010708886,794444.060187092,162825.623510471,800035.510294181,0.25
20,5035.11482194261,795483.144454352,162849.508230137,800518.259276295,0.25
20.2,4535.50160660743,796421.867324453,162871.071005374,800957.368931061,0.25
20.4,4078.47982866585,797284.809823108,162890.899263518,801363.289651774,0.25
20.6,3663.00469675567,798073.549324431,162909.042903402,801736.554021187,0.25
20.8,3286.99711824841,798791.428041221,162925.590392566,802078.425159469,0.25
21,2947.18246730386,799443.953690918,162940.67626012,802391.136158222,0.25
21.2,2643.52703599128,800030.690104881,162954.300711297,802674.217140872,0.25
21.4,2366.97954192233,800567.801443572,162966.828392734,802934.780985494,0.25
21.6,2116.89706602208,801056.24900467,162978.284317398,803173.146070692,0.25
21.8,1891.65900919309,801498.74384229,162988.73120947,803390.402851483,0.25
22,1689.06588475884,801899.091215719,162998.254643075,803588.157100477,0.25
22.2,1508.86882878437,802257.414084344,163006.858449585,803766.282913128,0.25
22.4,1345.43779029591,802584.065974185,163014.769216407,803929.503764481,0.25
22.6,1198.37563179639,802879.641433355,163021.999500902,804078.017065151,0.25
22.8,1066.52459509538,803146.151795316,163028.592405842,804212.676390411,0.25
23,948.461721105385,803386.136588055,163034.602266185,804334.598309161,0.25
23.2,843.909217439886,803599.904186076,163040.033663496,804443.813403516,0.25
23.4,749.467763947566,803793.909233536,163045.027013018,804543.376997484,0.25
23.6,664.882523934177,803968.542035944,163049.589023987,804633.424559878,0.25
23.8,589.387596234558,804125.183681047,163053.748210315,804714.571277282,0.25
24,522.077815987167,804265.504258625,163057.539543709,804787.582074612,0.25
24.2,462.710607331769,804389.84037012,163060.967512646,804852.550977452,0.25
24.4,409.298865943893,804502.099421021,163064.118524805,804911.398286965,0.25
24.6,361.676203713707,804602.546468584,163066.9964482,804964.222672298,0.25
24.8,319.352281958724,804692.100485482,163069.620134929,805011.452767441,0.25
25,281.775383900267,804771.81681589,163072.011762065,805053.592199791,0.25
