time,S,R,F,T,dose_u1
14.2,16560.0124801731,757508.288273319,159606.709231473,774068.300753492,0.5
14.4,14664.2695703869,762297.368661936,159908.047728834,776961.638232323,0.5
14.6,12955.4481717749,766666.284558243,160184.423393277,779621.732730018,0.5
14.8,11423.3520732562,770634.32344524,160437.250643478,782057.675518496,0.5
15,10053.7119861153,774230.130482781,160668.404442862,784283.842468897,0.5
15.2,8844.23416988421,777454.035793455,160878.04713128,786298.269963339,0.5
15.4,7756.8345012787,780391.175749386,161071.159598729,788148.010250665,0.5
15.6,6789.3457208299,783043.947885686,161247.898100745,789833.293606516,0.5
15.8,5932.34351995896,785431.551585499,161409.356171866,791363.895105458,0.5
16,5174.94397907864,787576.929101676,161556.81480352,792751.873080755,0.5
16.2,4513.17699300717,789485.920324812,161690.531655289,793999.097317819,0.5
16.4,3924.34761538674,791212.048888389,161813.539262067,795136.396503776,0.5
16.6,3406.08166995657,792759.079748035,161925.975616143,796165.161417992,0.5
16.8,2951.66335929258,794141.649993334,162028.607578777,797093.313352626,0.5
17,2553.99420063447,795375.664658731,162122.276572676,797929.658859366,0.5
17.2,2209.71914660115,796467.19455643,162207.217003959,798676.913703031,0.5
17.4,1906.21719984165,797448.048680677,162285.271650753,799354.265880519,0.5
17.6,1641.5818848563,798321.792959987,162356.563466688,799963.374844844,0.5
17.8,1411.63962450276,799098.22087271,162421.605110425,800509.860497213,0.5
18,1212.1763240101,799787.485183785,162480.940988889,800999.661507795,0.5
18.2,1040.91071812595,800394.275029358,162534.755642982,801435.185747484,0.5
18.4,891.21215995876,800936.693859567,162584.166329173,801827.906019526,0.5
18.6,761.789815714345,801417.476184764,162629.274250328,802179.266000478,0.5
18.8,650.267878587974,801842.68569305,162670.414032766,802492.953571638,0.5
19,554.313328514432,802218.441730513,162707.934708121,802772.755059027,0.5
19.2,472.551568507462,802547.90693805,162741.971763512,803020.458506558,0.5
19.4,401.660447635298,802841.054777085,162773.20234336,803242.715224721,0.5
19.6,340.858066927573,803099.746480581,162801.704566623,803440.604547508,0.5
19.8,288.877556216282,803327.544156818,162827.694001443,803616.421713035,0.5
20,244.498494236163,803527.982606678,162851.393152651,803772.481100914,0.5
20.2,206.958872229664,803703.028306028,162872.897602314,803909.987178258,0.5
20.4,174.662707855499,803858.041344185,162892.618037035,804032.70405204,0.5
20.6,147.178911852659,803994.177176494,162910.610912007,804141.356088347,0.5
20.8,123.866237042007,804113.452265523,162927.01414945,804237.318502565,0.5
21,104.101953781956,804217.893014459,162941.972708525,804321.99496824,0.5
21.2,87.5022465938077,804308.61910745,162955.549686908,804396.121354044,0.5
21.4,73.3293357254394,804388.460203081,162967.994561047,804461.789538806,0.5
21.6,61.3584335408358,804458.104371353,162979.347659523,804519.462804894,0.5
21.8,51.2798724755392,804518.662770258,162989.696965498,804569.942642734,0.5
22,42.7978575272417,804571.239000204,162999.13415214,804614.036857731,0.5
22.2,35.7236789340278,804616.46755998,163007.702019964,804652.191238914,0.5
22.4,29.7287603200172,804655.824743794,163015.552383127,804685.553504114,0.5
22.6,24.7025480455061,804689.704200157,163022.713350995,804714.406748202,0.5
22.8,20.5019732731341,804718.70629125,163029.240882929,804739.208264523,0.5
23,16.9923665590923,804743.422190897,163035.192880292,804760.414557456,0.5
23.2,14.0855423670361,804764.201898286,163040.597986241,804778.287440653,0.5
23.4,11.6403611925222,804781.811867181,163045.548785675,804793.452228373,0.5
23.6,9.60525995188314,804796.47125515,163050.06450139,804806.076515102,0.5
23.8,7.91686247339923,804808.500886728,163054.18066146,804816.417749202,0.5
24,6.51631460384595,804818.214612162,163057.933807973,804824.730926765,0.5
24.2,5.36430938160826,804825.803011821,163061.342913834,804831.167321202,0.5
24.4,4.40234160243318,804831.664678924,163064.464578414,804836.067020526,0.5
24.6,3.60752158550897,804835.919937665,163067.311748855,804839.527459251,0.5
24.8,2.95289441321076,804838.740059327,163069.906958568,804841.69295374,0.5
25,2.41374698904657,804840.290067237,163072.273258371,804842.703814226,0.5
