time,S,R,F,T,dose_u1
7,254972.275538429,223093.475844208,101836.247584809,478065.751382637,0.25
7.2,256150.238872957,235626.895002445,105312.000626516,491777.133875403,0.25
7.4,256597.282504784,248408.711948864,108699.202385804,505005.994453648,0.25
7.6,256366.044224771,261414.973978403,111993.426470204,517781.018203174,0.25
7.8,255408.963720591,274657.579631076,115177.022391339,530066.543351666,0.25
8,253748.02402534,288126.964211776,118241.7356063,541874.988237117,0.25
8.2,251310.32866107,301846.622546938,121161.397824992,553156.951208008,0.25
8.4,248281.292123095,315754.02549897,123959.538652157,564035.317622065,0.25
8.6,244721.702391192,329822.533730331,126639.376788367,574544.236121523,0.25
8.8,240613.000971471,344049.876375315,129187.09868522,584662.877346786,0.25
9,235991.074691175,358416.1312975,131601.047182637,594407.205988676,0.25
9.2,230826.406123473,372916.054268347,133860.883016834,603742.46039182,0.25
9.4,225267.684333554,387497.92665802,135998.045104008,612765.610991574,0.25
9.6,219371.134390337,402132.46613282,138020.253037864,621503.600523157,0.25
9.8,213142.055233254,416797.59879189,139918.416625695,629939.654025144,0.25
10,206620.570821605,431463.421438027,141695.098606188,638083.992259632,0.25
10.2,199815.388093049,446090.134288518,143336.605884472,645905.522381568,0.25
10.4,192824.875877454,460652.004238302,144873.74904384,653476.880115756,0.25
10.6,185693.682203547,475123.341396423,146315.326159599,660817.023599969,0.25
10.8,178444.659193552,489464.31782298,147655.956553167,667908.977016532,0.25
11,171115.583523808,503641.577996836,148899.78538552,674757.161520644,0.25
11.2,163741.95308777,517587.941870612,150038.246258455,681329.894958382,0.25
11.4,156369.004304342,531316.166543953,151096.931521993,687685.170848295,0.25
11.6,149025.46310448,544811.605810483,152083.627490362,693837.068914963,0.25
11.8,141743.294319249,558024.747614541,152995.315359152,699768.04193379,0.25
12,134551.332065504,570927.948652169,153835.941030186,705479.280717673,0.25
12.2,127499.222244607,583440.020153518,154600.530724917,710939.242398125,0.25
12.4,120584.152036371,595614.799215595,155308.190324056,716198.951251966,0.25
12.6,113817.962285678,607452.691290028,155964.955440902,721270.653575706,0.25
12.8,107233.399865632,618904.132545587,156569.157923104,726137.532411218,0.25
13,100848.338156455,629952.107360439,157124.106949388,730800.445516894,0.25
13.2,94711.564877728,640518.194853171,157626.601175573,735229.759730899,0.25
13.4,88786.6965941146,650686.759365607,158090.227062534,739473.455959721,0.25
13.6,83071.4887386426,660472.093721554,158519.313024523,743543.582460196,0.25
13.8,77593.8178720141,669831.702475364,158912.92860545,747425.520347379,0.25
14,72360.3204641125,678760.873772822,159273.494583991,751121.194236934,0.25
14.2,67412.6106994125,687192.617167919,159599.065916522,754605.227867331,0.25
14.4,62696.1879411412,695226.418608031,159898.842456037,757922.606549172,0.25
14.6,58199.82428511,702885.570121968,160175.78420264,761085.394407078,0.25
14.8,53944.3148347703,710137.675508763,160429.360833441,764081.990343533,0.25
15,49928.1805947042,716987.475934621,160661.245577421,766915.656529325,0.25
15.2,46182.9141509889,723383.343346849,160870.246535593,769566.257497838,0.25
15.4,42650.1926339828,729424.13465452,161062.436068889,772074.327288503,0.25
15.6,39315.0181464457,735136.350329253,161239.779455667,774451.368475698,0.25
15.8,36191.4333078272,740497.415321942,161401.966910608,776688.848629769,0.25
16,33273.5972227202,745517.282961078,161550.116141227,778790.880183798,0.25
16.2,30581.2784017252,750162.615636651,161683.621509646,780743.894038376,0.25
16.4,28062.5148438302,754519.487428743,161806.368852234,782582.002272573,0.25
16.6,25706.8871670023,758605.547508754,161919.371717739,784312.434675756,0.25
16.8,23520.644977968,762410.244060763,162022.599197934,785930.889038731,0.25
17,21495.8843703078,765946.225759393,162116.824337281,787442.110129701,0.25
17.2,19643.4418741059,769194.395295245,162201.7689738,788837.837169351,0.25
17.4,17921.9317997258,772223.253142515,162279.884874263,790145.184942241,0.25
17.6,16325.8676047907,775041.833569864,162351.62738448,791367.701174654,0.25
17.8,14855.9221716707,777648.496384655,162417.114939331,792504.418556325,0.25
18,13504.5942141476,780055.192626717,162476.855823923,793559.786840865,0.25
18.2,12276.9702476713,782252.257407766,162530.742904004,794529.227655437,0.25
18.4,11142.7627251679,784290.379403531,162580.300741299,795433.142128699,0.25
18.6,10099.0073939912,786174.284675597,162625.739354958,796273.292069588,0.25
18.8,9144.01791048216,787906.298994619,162667.198617677,797050.316905101,0.25
19,8271.65765457288,789496.314824893,162705.007889811,797767.972479466,0.25
19.2,7484.00110083695,790939.861427592,162739.12746087,798423.862528429,0.25
19.4,6760.07625815764,792272.664716732,162770.504700651,799032.74097489,0.25
19.6,6098.18031821506,793497.356954238,162799.24031238,799595.537272453,0.25
19.8,5496.05491248289,794617.402655948,162825.452451607,800113.457568431,0.25
20,4949.11562342426,795640.338229497,162849.352214645,800589.453852921,0.25
20.2,4457.95823190331,796564.430349388,162870.928642938,801022.388581291,0.25
20.4,4008.68454613231,797413.892789931,162890.769462378,801422.577336064,0.25
20.6,3600.26643181814,798190.281137452,162908.924533819,801790.54756927,0.25
20.8,3230.65568434658,798896.894234753,162925.482447192,802127.5499191,0.25
21,2896.63051158446,799539.159638038,162940.577819744,802435.790149622,0.25
21.2,2598.1553149826,800116.65304022,162954.210880253,802714.808355203,0.25
21.4,2326.33057337866,800645.290396282,162966.746479803,802971.620969661,0.25
21.6,2080.52384255965,801126.019008565,162978.209624006,803206.542851124,0.25
21.8,1859.14053483255,801561.510556135,162988.663099188,803420.651090967,0.25
22,1660.01768532263,801955.512539931,162998.192534803,803615.530225253,0.25
22.2,1482.90974611021,802308.147761353,163006.801772874,803791.057507463,0.25
22.4,1322.28222009648,802629.608183747,163014.717533433,803951.890403844,0.25
22.6,1177.74453857339,802920.479360011,163021.952375274,804098.223898584,0.25
22.8,1048.15820107769,803182.741923013,163028.549435746,804230.900124091,0.25
23,932.124279571927,803418.895932387,163034.563084401,804351.020211959,0.25
23.2,829.369400715005,803629.245394955,163039.997908873,804458.61479567,0.25
23.4,736.552367015108,803820.143380468,163044.994408515,804556.695747483,0.25
23.6,653.422613428248,803991.974099022,163049.559295412,804645.39671245,0.25
23.8,579.227208443078,804146.097052098,163053.721103692,804725.324260541,0.25
24,513.076418607319,804284.156056283,163057.514827343,804797.23247489,0.25
24.2,454.731721565261,804406.482422292,163060.944958699,804861.214143857,0.25
24.4,402.240133027742,804516.921885396,163064.097958191,804919.162018424,0.25
24.6,355.438086285043,804615.735263396,163066.977696069,804971.173349681,0.25
24.8,313.843622754919,804703.827009571,163069.603036992,805017.670632326,0.25
25,276.914484214572,804782.235772709,163071.996172085,805059.150256924,0.25
