time,S,R,F,T,dose_u1
7.4,355179.362609131,201727.508119935,108706.878779956,556906.870729066,0
7.6,360392.255819847,209290.714849107,112000.856365177,569682.970668954,0
7.8,364933.580071172,216796.628269121,115184.187586453,581730.208340293,0
8,368822.396760133,224248.166481358,118248.62111346,593070.56324149,0
8.2,371990.047707268,231643.944775245,121167.990546039,603633.992482512,0
8.4,374604.899742625,238999.750904407,123965.831400324,613604.650647032,0
8.6,376716.543495615,246319.316162463,126645.365294338,623035.859658077,0
8.8,378299.019759175,253601.685512691,129192.780866159,631900.705271865,0
9,379376.217708378,260850.023483786,131606.423569953,640226.241192163,0
9.2,379903.57629953,268064.227109332,133865.957247723,647967.803408862,0
9.4,380015.092295234,275253.904594877,136002.822256438,655268.996890111,0
9.6,379751.928635366,282420.771226257,138024.739400456,662172.699861623,0
9.8,379098.346776269,289563.372154707,139922.62049734,668661.718930975,0
10,378075.218029938,296682.55319076,141699.078701527,674757.771220698,0
10.2,376653.432677819,303776.316526528,143340.322171897,680429.749204347,0
10.4,374932.799498442,310850.075934216,144877.21235533,685782.875432658,0
10.6,372945.009976364,317903.960232921,146318.54722115,690848.970209286,0
10.8,370681.024964035,324935.272908468,147658.94748929,695616.297872503,0
11,368157.840944507,331943.209261711,148902.615799907,700101.050206218,0
11.2,365357.774359261,338923.623724613,150040.869067334,704281.398083874,0
11.4,362352.380422585,345880.983484239,151099.35839383,708233.363906824,0
11.6,359165.243409579,352814.950228666,152085.869351493,711980.193638246,0
11.8,355792.173864333,359721.800040449,152997.383982648,715513.973904781,0
12,352246.711134706,366599.999339952,153838.001497536,718846.710474658,0
12.2,348519.762917976,373443.654493535,154602.430210236,721963.417411511,0
12.4,344660.41025375,380258.070416253,155309.939422819,724918.480670003,0
12.6,340685.610562225,387043.066534196,155966.563819391,727728.677096421,0
12.8,336594.630612027,393794.121349157,156570.635753755,730388.751961184,0
13,332398.039335912,400509.441308658,157125.463941458,732907.480644571,0
13.2,328093.009825588,407181.669087584,157627.847862342,735274.678913173,0
13.4,323711.135790364,413817.594106989,158091.371378871,737528.729897354,0
13.6,319264.102809829,420417.412553379,158520.362105808,739681.515363208,0
13.8,314753.574864126,426975.915061836,158913.889861106,741729.489925963,0
14,310187.573350119,433491.233687008,159274.347547568,743678.807037127,0
14.2,305567.920184996,439954.670233975,159599.847794747,745522.590418971,0
14.4,300912.842918553,446374.685308253,159899.558638923,747287.528226805,0
14.6,296229.961444229,452751.91312001,160176.439496008,748981.874564239,0
14.8,291522.586966446,459080.524229301,160429.960188024,750603.111195747,0
15,286796.880660935,465358.621860868,160661.793620275,752155.502521804,0
15.2,282057.645664567,471576.359162533,160870.748181268,753634.004827101,0
15.4,277313.339706323,477743.864992927,161062.894949941,755057.20469925,0
15.6,272568.525282239,483862.23720447,161240.198794164,756430.76248671,0
15.8,267827.639728718,489925.1141462,161402.350009587,757752.753874918,0
16,263095.349015912,495930.65534836,161550.466072824,759026.004364272,0
16.2,258378.666533854,501868.020160834,161683.810580397,760246.686694688,0
16.4,253678.836707085,507748.967999831,161806.326331254,761427.804706916,0
16.6,248998.156112213,513575.075978525,161919.29396607,762573.232090738,0
16.8,244341.812486063,519339.573988221,162022.528524674,763681.386474284,0
17,239713.333771747,525040.753609319,162116.760964695,764754.087381067,0
17.2,235121.234556254,530667.018919306,162201.533080313,765788.253475559,0
17.4,230561.548067162,536231.629186812,162279.379353275,766793.177253974,0
17.6,226034.902176935,541736.638690821,162351.124816498,767771.540867755,0
17.8,221546.948069125,547175.018502067,162416.657058889,768721.966571192,0
18,217100.338637884,552545.261468921,162476.448013339,769645.600106805,0
18.2,212704.54029513,557835.289079676,162530.21114852,770539.829374806,0
18.4,208351.880659388,563059.643940042,162579.565123382,771411.524599431,0
18.6,204041.764199568,568220.829006482,162625.037574002,772262.59320605,0
18.8,199780.076981856,573311.714461408,162666.559302927,773091.791443264,0
19,195568.785724394,578331.044816706,162704.43253052,773899.8305411,0
19.2,191417.872412483,583266.538214008,162738.477460529,774684.410626491,0
19.4,187317.102520355,588133.731471263,162769.723623826,775450.833991619,0
19.6,183264.992558026,592935.520448222,162798.506906513,776200.513006248,0
19.8,179267.479165043,597664.82470362,162824.784333244,776932.303868663,0
20,175325.980760518,602320.666531706,162848.748453117,777646.647292223,0
20.2,171450.646862407,606890.822691411,162870.28618532,778341.469553818,0
20.4,167629.563118801,611391.489696944,162890.050655797,779021.052815745,0
20.6,163860.616370834,615825.878988579,162908.25506303,779686.495359413,0
20.8,160149.64734269,620187.090924796,162924.872557969,780336.738267486,0
21,156497.63151263,624474.428159808,162940.025421503,780972.059672437,0
21.2,152914.612164191,628675.954233761,162953.642425573,781590.566397952,0
21.4,149387.684687264,632808.176936429,162966.137229385,782195.861623694,0
21.6,145914.309560073,636874.533348144,162977.644908701,782788.842908217,0
21.8,142500.119155792,640868.411092262,162988.148623931,783368.530248054,0
22,139145.731031081,644789.376664684,162997.725873528,783935.107695765,0
22.2,135860.873305681,648625.965741288,163006.33174828,784486.839046969,0
22.4,132632.192028731,652394.663414338,163014.227969295,785026.855443069,0
22.6,129456.883511831,656099.039065592,163021.500016952,785555.922577423,0
22.8,126340.289983357,659732.847150536,163028.137302871,786073.137133893,0
23,123282.742700962,663295.888288311,163034.188880644,786578.630989273,0
23.2,120293.502412488,666777.310088097,163039.626417429,787070.812500585,0
23.4,117359.186748208,670193.276754996,163044.615395213,787552.463503204,0
23.6,114476.857397109,673547.400988844,163049.209869143,788024.258385953,0
23.8,111651.51149594,676833.857786953,163053.403170687,788485.369282894,0
24,108883.255687249,680052.644785639,163057.22632381,788935.900472888,0
24.2,106180.779878356,683193.617574497,163060.661446474,789374.397452853,0
24.4,103530.994164315,686272.370302741,163063.813127016,789803.364467055,0
24.6,100930.927893481,689292.479892385,163066.715532416,790223.407785867,0
24.8,98385.200837506,692248.572617237,163069.364458515,790633.773454743,0
25,95893.748284588,695140.803525029,163071.779516418,791034.551809617,0
