time,S,R,F,T,dose_u1
15,240334.27203498,519360.704701719,160662.308387314,759694.976736698,0
15.2,235907.750198156,525211.286248259,160871.21936799,761119.036446416,0
15.4,231495.486137495,530988.97457948,161063.3259684,762484.460716975,0
15.6,227100.373494483,536696.845178365,161240.592670846,763797.218672848,0
15.8,222727.86921978,542327.364940902,161402.709847019,765055.234160682,0
16,218381.942752112,547879.533316429,161550.794756646,766261.476068541,0
16.2,214071.420089606,553340.422751472,161684.111160461,767411.842841077,0
16.4,209792.857335229,558727.289598025,161806.601051842,768520.146933254,0
16.6,205547.092843863,564043.431173876,161919.544811473,769590.524017739,0
16.8,201339.933320044,569281.378565305,162022.757522876,770621.311885349,0
17,197174.189184891,574440.280276589,162116.969996223,771614.46946148,0
17.2,193059.499355136,579507.263024696,162201.724126615,772566.762379832,0
17.4,188988.2224356,584499.866807726,162279.553868394,773488.089243326,0
17.6,184959.763119991,589421.580453099,162351.284083462,774381.34357309,0
17.8,180980.036784749,594265.090145544,162416.80238649,775245.126930293,0
18,177050.992642886,599029.72130677,162476.580612915,776080.713949656,0
18.2,173182.609981611,603702.831173964,162530.332293962,776885.441155575,0
18.4,169364.530960591,608302.066872629,162579.675747886,777666.597833219,0
18.6,165595.182964876,612831.070403143,162625.138499975,778426.253368019,0
18.8,161880.415864172,617282.775001487,162666.65136829,779163.190865659,0
19,158221.535741008,621656.700854873,162704.516509884,779878.236595881,0
19.2,154628.517531602,625940.60458657,162738.554167518,780569.122118172,0
19.4,151089.366932629,630152.036056864,162769.793653816,781241.402989493,0
19.6,147601.867580207,634294.740074409,162798.570783782,781896.607654616,0
19.8,144171.67756885,638361.97835366,162824.842591561,782533.65592251,0
20,140799.619606853,642353.468351749,162848.801585552,783153.087958602,0
20.2,137495.414188124,646257.512061427,162870.334709382,783752.926249551,0
20.4,134246.218852959,650091.345349139,162890.094949918,784337.564202098,0
20.6,131049.41856947,653858.756516768,162908.295460284,784908.175086238,0
20.8,127910.390513166,657553.399944591,162924.909397299,785463.790457757,0
21,124829.593297907,661175.178393369,162940.059015862,786004.771691277,0
21.2,121816.316240935,664713.053642058,162953.673103268,786529.369882994,0
21.4,118857.443756169,668183.738242283,162966.165230389,787041.181998452,0
21.6,115950.143380948,671591.00166391,162977.670444157,787541.145044858,0
21.8,113099.452155351,674928.935461065,162988.17190864,788028.387616416,0
22,110305.555942346,678197.605142498,162997.74710576,788503.161084844,0
22.2,107577.194344855,681386.712353295,163006.35113597,788963.90669815,0
22.4,104901.394760231,684512.261249745,163014.245664389,789413.656009976,0
22.6,102275.241486532,687577.943033268,163021.516153116,789853.1845198,0
22.8,99703.3964391807,690578.311792244,163028.152016061,790281.708231424,0
23,97185.8442046776,693513.567225855,163034.202296328,790699.411430532,0
23.2,94730.7023921087,696374.198003608,163039.638667168,791104.900395717,0
23.4,92325.4365269976,699175.350061476,163044.626575127,791500.786588473,0
23.6,89967.1462139669,701920.584236745,163049.220063776,791887.730450712,0
23.8,87660.1025160968,704604.925637936,163053.412466023,792265.028154032,0
24,85404.1453602589,707228.677642754,163057.234799191,792632.823003013,0
24.2,83206.7343575121,709783.134110548,163060.669185082,792989.86846806,0
24.4,81055.9747875767,712282.473170322,163063.82018962,793338.447957899,0
24.6,78949.052449447,714730.083172751,163066.721972462,793679.135622198,0
24.8,76889.8466693433,717121.454932325,163069.370330355,794011.301601669,0
25,74878.0976423777,719456.966055745,163071.784870202,794335.063698123,0
