time,S,R,F,T,dose_u1
7,94297.9502837046,313703.118250743,101814.568193074,408001.068534448,1.5
7.2,89192.9173456149,337532.894521985,105290.866684301,426725.8118676,1.5
7.4,83828.024547323,361929.263543394,108678.67573208,445757.288090717,1.5
7.6,78283.1162222309,386713.433656455,111973.558642571,464996.549878685,1.5
7.8,72611.5127926941,411754.135851009,115157.862090486,484365.648643704,1.5
8,66887.4574271434,436864.221055868,118223.485185968,503751.678483012,1.5
8.2,61202.0696007265,461786.148166901,121143.923212285,522988.217767628,1.5
8.4,55619.282143028,486352.616366807,123942.858926324,541971.898509835,1.5
8.6,50190.6200981671,510415.927358054,126623.503293699,560606.547456221,1.5
8.8,44983.6211869433,533762.469413798,129172.00726989,578746.090600741,1.5
9,40046.3210728535,556230.287481099,131586.695375205,596276.608553952,0
9.2,40464.4557378513,577156.212371567,133847.337647316,617620.668109418,0
9.4,40715.4108797594,596378.765020121,135985.292640529,637094.175899881,0
9.6,40819.4636686786,614017.238017454,138008.276713899,654836.701686133,0
9.8,40776.0964188011,629980.229338847,139907.194308574,670756.325757648,0
10,40600.6467580515,644359.193992752,141684.604728785,684959.840750804,0
10.2,40294.2217328538,657070.289356049,143326.807485185,697364.511088902,0
10.4,39898.3914367276,668568.08108502,144864.617577391,708466.472521748,0
10.6,39429.0348077861,679007.543073903,146306.833357902,718436.577881689,0
10.8,38890.5373421455,688386.201393394,147648.070460441,727276.73873554,0
11,38294.1816635791,696807.806705158,148892.473368928,735101.988368737,0
11.2,37644.8702264185,704262.263893344,150031.470528263,741907.134119763,0
11.4,36962.2979934752,711033.910800972,151090.661941684,747996.208794447,0
11.6,36254.3230096431,717220.416654752,152077.835839279,753474.739664395,0
11.8,35524.5346750767,722828.189460582,152989.971228852,758352.724135658,0
12,34778.6511011697,727918.357740335,153831.118022894,762697.008841504,0
12.2,34020.8790827581,732487.203030898,154596.084517839,766508.082113657,0
12.4,33257.9121419852,736687.470679151,155304.096119503,769945.382821136,0
12.6,32492.8178940816,740570.822028326,155961.190615512,773063.639922407,0
12.8,31728.1273850258,744138.955404814,156565.698668544,775867.082789839,0
13,30966.4186054169,747422.64054257,157120.891940574,778389.059147986,0
13.2,30211.0873054653,750415.954853799,157623.64749693,780627.042159264,0
13.4,29462.7649855856,753201.023457994,158087.515916236,782663.788443579,0
13.6,28722.2667830553,755805.005061826,158516.827506583,784527.271844881,0
13.8,27991.5058028636,758226.649392358,158910.651162507,786218.155195222,0
14,27271.5943578482,760481.557919858,159271.408680152,787753.152277706,0
14.2,26565.3923003886,762562.945737414,159597.153847434,789128.338037802,0
14.4,25870.9651054006,764517.999302056,159897.091041212,790388.964407457,0
14.6,25188.1404228981,766361.899730645,160174.181690102,791550.040153543,0
14.8,24518.474105336,768092.535801725,160427.895116776,792611.009907061,0
15,23862.3967177962,769718.239049081,160659.90534166,793580.635766877,0
15.2,23222.4132468342,771233.134572582,160869.019762676,794455.547819416,0
15.4,22595.594544402,772666.269021172,161061.313875707,795261.863565574,0
15.6,21981.3551195889,774026.792522002,161238.753962888,796008.14764159,0
15.8,21381.010334146,775312.633789774,161401.030040878,796693.64412392,0
16,20794.6715929084,776528.593864417,161549.260381816,797323.265457325,0
16.2,20224.5460077902,777669.945743884,161682.707979829,797894.491751675,0
16.4,19667.4355348993,778755.694116799,161805.318588772,798423.129651698,0
16.6,19122.6044470984,779791.715586333,161918.373802981,798914.320033432,0
16.8,18591.1828356113,780776.233191221,162021.688501999,799367.416026832,0
17,18073.1311741942,781712.195337952,162115.994184327,799785.326512146,0
17.2,17570.3905114828,782595.882601949,162200.832273942,800166.273113431,0
17.4,17079.8276453694,783440.308666749,162278.739187182,800520.136312118,0
17.6,16600.6802295883,784249.42923333,162350.540584282,800850.109462918,0
17.8,16133.9250163013,785021.778197483,162416.12395963,801155.703213784,0
18,15679.4537345815,785759.249714525,162475.961603591,801438.703449106,0
18.2,15238.9674556034,786458.912527237,162529.766755375,801697.87998284,0
18.4,14809.5471260221,787129.993872911,162579.159323664,801939.540998933,0
18.6,14390.4619583467,787775.251859349,162624.667350939,802165.713817696,0
18.8,13982.5579141329,788393.483715112,162666.221582827,802376.041629245,0
19,13585.6996601826,788985.945034138,162704.124471933,802571.644694321,0
19.2,13201.3731833548,789550.298773594,162738.196078885,802751.671956949,0
19.4,12826.9320910494,790093.280413305,162769.466735141,802920.212504354,0
19.6,12461.7029365705,790616.86962448,162798.272587608,803078.572561051,0
19.8,12106.4188236809,791120.073689145,162824.570626123,803226.492512826,0
20,11760.9387186696,791603.74534197,162848.553549079,803364.684060639,0
20.2,11426.5574465618,792065.994105017,162870.108186008,803492.551551579,0
20.4,11100.9141371811,792511.86655877,162889.888173029,803612.780695952,0
20.6,10783.4019341448,792942.821345358,162908.106875004,803726.223279503,0
20.8,10474.6561322002,793358.031680446,162924.737421352,803832.687812646,0
21,10174.5407070614,793758.089565689,162939.902188304,803932.63027275,0
21.2,9884.18175658344,794141.444245372,162953.529891476,804025.626001955,0
21.4,9601.49416203158,794511.968972548,162966.034514111,804113.463134579,0
21.6,9325.93846283571,794870.765344807,162977.551237718,804196.703807642,0
21.8,9058.06505537848,795217.138809722,162988.063209294,804275.2038651,0
22,8797.74793170427,795551.509600975,162997.64798793,804349.257532679,0
22.2,8545.96502672878,795872.590211335,163006.260628959,804418.555238064,0
22.4,8300.88668951033,796183.419399888,163014.163058873,804484.306089398,0
22.6,8062.03749458899,796484.848636116,163021.440825107,804546.886130705,0
22.8,7829.89411832867,796776.29026899,163028.083330881,804606.184387319,0
23,7604.34251565519,797058.049639488,163034.139668254,804662.392155143,0
23.2,7386.23100003999,797329.047293325,163039.581482042,804715.278293365,0
23.4,7173.96103220253,797591.714222888,163044.574384237,804765.67525509,0
23.6,6967.11598997481,797846.722665428,163049.172472444,804813.838655403,0
23.8,6766.10854578357,798093.572657924,163053.369072855,804859.681203707,0
24,6570.83694608444,798332.491469193,163057.195233799,804903.328415278,0
24.2,6382.03641324048,798562.567135075,163060.633059144,804944.603548315,0
24.4,6198.31447311437,798785.777216287,163063.787219454,804984.091689401,0
24.6,6019.3074306005,799002.662455317,163066.691908565,805021.969885917,0
24.8,5845.37241202537,799212.795728325,163069.342918999,805058.16814035,0
25,5676.41945995669,799416.350293802,163071.759877275,805092.769753759,0
