time,S,R,F,T,dose_u1
14.8,194083.308875477,572218.301355613,160430.032705124,766301.61023109,0
15,190167.443040437,577556.292711404,160661.859929043,767723.735751841,0
15.2,186283.270084748,582779.454202522,160870.808876331,769062.724287271,0
15.4,182428.503763841,587911.064170418,161062.950470813,770339.567934259,0
15.6,178604.359637268,592956.361525287,161240.249530695,771560.721162555,0
15.8,174816.663465734,597907.456802597,161402.39636142,772724.120268332,0
16,171068.420253951,602764.614925609,161550.508411666,773833.03517956,0
16.2,167369.169350842,607514.146408319,161683.849299107,774883.315759161,0
16.4,163711.774847762,612177.815818645,161806.361718924,775889.590666407,0
16.6,160095.746364454,616760.55200292,161919.326278302,776856.298367374,0
16.8,156526.865483975,621254.957580074,162022.558022699,777781.823064049,0
17,153007.057419283,625661.272332045,162116.787890748,778668.329751329,0
17.2,149545.999319392,629966.624392344,162201.557689632,779512.623711737,0
17.4,146133.631646966,634191.429580075,162279.401833159,780325.061227041,0
17.6,142768.376061983,638340.351897469,162351.145332217,781108.727959451,0
17.8,139455.81885978,642406.488269209,162416.675779033,781862.30712899,0
18,136197.132257415,646390.093367801,162476.465093944,782587.225625216,0
18.2,133001.803148438,650279.13115375,162530.22675368,783280.934302188,0
18.4,129858.172157045,654092.762123826,162579.579373304,783950.934280871,0
18.6,126764.000725463,657835.41088363,162625.050574624,784599.411609092,0
18.8,123724.583904581,661500.675870973,162666.571162183,785225.259775554,0
19,120740.569562827,665088.851795743,162704.443348192,785829.42135857,0
19.2,117821.04030805,668588.758927802,162738.487341421,786409.799235852,0
19.4,114953.63809594,672018.344661033,162769.732644631,786971.982756973,0
19.6,112135.758079087,675381.803437372,162798.515134765,787517.56151646,0
19.8,109372.345686161,678673.240227707,162824.791837699,788045.585913867,0
20,106663.684427653,681893.00075489,162848.755297291,788556.685182542,0
20.2,104018.318174018,685030.774588163,162870.292435873,789049.092762181,0
20.4,101423.797762792,688103.30728538,162890.056361477,789527.105048171,0
20.6,98877.3532360835,691114.561129762,162908.260266741,789991.914365846,0
20.8,96383.5488409676,694059.146098051,162924.877303372,790442.694939019,0
21,93942.4167257273,696937.458432096,162940.02974891,790879.875157824,0
21.2,91561.8844638101,699740.057016889,162953.646377273,791301.941480699,0
21.4,89229.81509809,702482.484247234,162966.140836292,791712.299345324,0
21.6,86943.4104808954,705168.462482883,162977.648198012,792111.872963779,0
21.8,84706.8417270827,707793.097070833,162988.151623315,792499.938797916,0
22,82519.9704853538,710356.826526957,162997.728608526,792876.797012311,0
22.2,80390.0716147148,712851.064485233,163006.334245676,793241.136099948,0
22.4,78305.5805156351,715290.150183277,163014.230248661,793595.730698912,0
22.6,76263.7628369349,717677.557169075,163021.502095507,793941.32000601,0
22.8,74268.3989272955,720008.868752324,163028.139198128,794277.267679619,0
23,72319.2384950942,722284.55331743,163034.190608765,794603.791812524,0
23.2,70422.8969094711,724496.851089215,163039.62799536,794919.747998686,0
23.4,68568.5407776101,726658.908183734,163044.616835337,795227.448961344,0
23.6,66753.5596937931,728773.942557091,163049.211182349,795527.502250884,0
23.8,64981.3558100928,730837.991654948,163053.404368052,795819.347465041,0
24,63251.6095930775,732851.54001093,163057.227415554,796103.149604008,0
24.2,61570.2910991,734807.61508787,163060.662443311,796377.90618697,0
24.4,59927.3848894908,736718.194000082,163063.814036775,796645.578889572,0
24.6,58320.4418342552,738586.236240782,163066.716361981,796906.678075037,0
24.8,56752.5054010473,740408.20488171,163069.365214887,797160.710282758,0
25,55223.2179372957,742184.587515571,163071.780206058,797407.805452866,0
