time,S,R,F,T,dose_u1
7,94297.9502837046,313703.118250743,101814.568193074,408001.068534448,1.5
7.2,89192.9173456149,337532.894521985,105290.866684301,426725.8118676,1.5
7.4,83828.024547323,361929.263543394,108678.67573208,445757.288090717,1.5
7.6,78283.1162222309,386713.433656455,111973.558642571,464996.549878685,1.5
7.8,72611.5127926941,411754.135851009,115157.862090486,484365.648643704,1.5
8,66887.4574271434,436864.221055868,118223.485185968,503751.678483012,1.5
8.2,61202.0696007265,461786.148166901,121143.923212285,522988.217767628,1.5
8.4,55619.282143028,486352.616366807,123942.858926324,541971.898509835,1.5
8.6,50190.6200981671,510415.927358054,126623.503293699,560606.547456221,1.5
8.8,44983.6211869433,533762.469413798,129172.00726989,578746.090600741,1.5
9,40046.3210728535,556230.287481099,131586.695375205,596276.608553952,1.5
9.2,35458.8877055264,577532.980983671,133851.238012805,612991.868689198,1.5
9.4,31178.9613953673,597790.185054558,135995.54264343,628969.146449926,1.5
9.6,27229.5062276313,616906.159212603,138018.752533588,644135.665440234,1.5
9.8,23635.3339895603,634768.185803346,139916.987925048,658403.519792906,1.5
10,20395.2214778971,651348.220637244,141693.757113792,671743.442115141,1.5
10.2,17526.3437202894,666541.694496152,143344.041843953,684068.038216441,1.5
10.4,14958.9575215148,680574.773249424,144891.207784757,695533.730770939,1.5
10.6,12697.2524179087,693400.761200405,146332.512719102,706098.013618314,1.5
10.8,10722.7154168716,705057.03818188,147671.847646242,715779.753598752,1.5
11,9011.6276248998,715604.475475203,148914.388436697,724616.103100103,0
11.2,8878.96336244952,725027.608039804,150051.778119942,733906.571402253,0
11.4,8733.07350471833,733358.358595656,151109.452412636,742091.432100374,0
11.6,8576.90489847735,740761.427912379,152095.193797018,749338.332810857,0
11.8,8411.69590938904,747257.879352007,153005.987836474,755669.575261396,0
12,8239.55603193415,752956.762965533,153845.882341596,761196.318997467,0
12.2,8061.87576019893,757870.904359158,154609.695294941,765932.780119357,0
12.4,7881.32647376203,762244.079757301,155316.629281867,770125.406231063,0
12.6,7699.05703013599,766161.782750056,155972.715430913,773860.839780192,0
12.8,7515.86752088614,769636.745829386,156576.288031327,777152.613350272,0
13,7332.65278333845,772722.763939763,157130.615469458,780055.416723102,0
13.2,7150.41325949889,775424.729602701,157632.580623992,782575.1428622,0
13.4,6969.5867493829,777860.109923203,158095.715500836,784829.696672586,0
13.6,6790.48448467992,780069.464060641,158524.344678932,786859.948545321,0
13.8,6613.64346297819,782057.175406679,158917.53901635,788670.818869657,0
14,6439.41051610188,783848.131350619,159277.717231074,790287.541866721,0
14.2,6268.55150460128,785441.211277553,159602.93664456,791709.762782154,0
14.4,6100.62946342757,786894.920072235,159902.387950197,792995.549535663,0
14.6,5935.61872044202,788228.993173261,160179.028255655,794164.611893703,0
14.8,5773.92297081442,789444.200855683,160432.327955344,795218.123826498,0
15,5615.65925770053,790552.297831438,160663.958675664,796167.957089139,0
15.2,5461.46489107219,791550.786358138,160872.729940783,797012.25124921,0
15.4,5310.59835673571,792470.791294702,161064.707764724,797781.389651438,0
15.6,5162.90835902567,793322.627169883,161241.8553936,798485.535528909,0
15.8,5018.72248024106,794105.921451311,161403.863442866,799124.643931552,0
16,4878.06278747487,794826.652083253,161551.848476875,799704.714870728,0
16.2,4741.47606856006,795482.44503849,161685.074782781,800223.92110705,0
16.4,4608.15107668182,796091.136183583,161807.481771311,800699.287260265,0
16.6,4477.89699976885,796658.547111392,161920.348989616,801136.444111161,0
16.8,4350.98942359987,797184.082587174,162023.491661277,801535.072010774,0
17,4227.41085896614,797671.034811122,162117.64012372,801898.445670088,0
17.2,4107.63487457425,798117.530908182,162202.336595566,802225.165782756,0
17.4,3990.87565498667,798534.413373991,162280.113340342,802525.289028978,0
17.6,3876.93856305637,798925.177618273,162351.794671676,802802.116181329,0
17.8,3766.05892548063,799289.280905633,162417.268286833,803055.339831113,0
18,3658.20357566647,799628.656136501,162477.005708817,803286.859712168,0
18.2,3553.78330438681,799941.91456898,162530.72066938,803495.697873367,0
18.4,3452.07497745088,800235.928834134,162580.030394549,803688.003811585,0
18.6,3352.89496534945,800512.890887502,162625.462054423,803865.785852851,0
18.8,3256.44543594625,800772.364441293,162666.946516806,804028.809877239,0
19,3162.68836472479,801015.534942537,162704.785735774,804178.223307261,0
19.2,3071.97984336401,801241.388294767,162738.800079165,804313.368138131,0
19.4,2983.67144035085,801454.412685142,162770.018159921,804438.084125493,0
19.6,2897.59622998283,801656.024665664,162798.775565114,804553.620895647,0
19.8,2813.92833916996,801845.884917774,162825.029359314,804659.813256944,0
20,2732.62989879515,802024.741064221,162848.971920443,804757.370963017,0
20.2,2654.0092653367,802191.848092033,162870.490270478,804845.85735737,0
20.4,2577.49336060769,802350.207348928,162890.236950421,804927.700709536,0
20.6,2502.93346594436,802500.755493515,162908.424967985,805003.688959459,0
20.8,2430.47973135287,802643.22868329,162925.027498807,805073.708414643,0
21,2360.09670200133,802778.107319178,162940.166714459,805138.204021179,0
21.2,2292.0511612911,802904.835147351,162953.771451461,805196.886308642,0
21.4,2225.84096941795,803025.463302803,162966.254997495,805251.304272221,0
21.6,2161.33517253996,803140.623830242,162977.752307073,805301.959002782,0
21.8,2098.66331797365,803250.109071455,162988.246555987,805348.772389429,0
22,2037.79326398489,803354.232245589,162997.815173165,805392.025509574,0
22.2,1978.95567184337,803452.569495439,163006.413290043,805431.525167283,0
22.4,1921.71288573861,803546.553734988,163014.302392246,805468.266620727,0
22.6,1865.950413318,803636.620244772,163021.567883273,805502.57065809,0
22.8,1811.78005682436,803722.602994159,163028.19918437,805534.383050983,0
23,1759.17320814658,803804.709019807,163034.245305027,805563.882227953,0
23.2,1708.32920084704,803882.608468021,163039.677938019,805590.937668868,0
23.4,1658.86785544111,803957.32573927,163044.662416274,805616.193594711,0
23.6,1610.68951639357,804029.167178072,163049.25274626,805639.856694466,0
23.8,1563.89068366809,804097.997972371,163053.442265491,805661.888656039,0
24,1518.44617288819,804163.957014173,163057.261970002,805682.403187061,0
24.2,1474.52818440282,804226.782469116,163060.693993911,805701.310653519,0
24.4,1431.80717463626,804287.224497202,163063.84283128,805719.031671839,0
24.6,1390.19664774743,804345.503749666,163066.742618294,805735.700397413,0
24.8,1349.77989954548,804401.509273188,163069.389154602,805751.289172733,0
25,1310.5349099812,804455.335836585,163071.802033636,805765.870746566,0
