time,S,R,F,T,dose_u1
7.4,338621.021849537,215918.06099637,108703.039432048,554539.082845907,0
7.6,343773.389438249,224139.724923482,111997.14031175,567913.114361731,0
7.8,348238.996280709,232272.80228026,115180.603929759,580511.79856097,0
8,352037.101212162,240319.34934436,118245.177348934,592356.450556522,0
8.2,355097.961283211,248272.989282463,121164.693223708,603370.950565674,0
8.4,357594.56645477,256157.041647702,123962.68411384,613751.608102472,0
8.6,359578.465993864,263976.941824193,126642.370178265,623555.407818057,0
8.8,361024.430229673,271729.444818169,129189.938961446,632753.875047842,0
9,361958.272001542,279418.325781514,131603.734610082,641376.597783056,0
9.2,362337.013324436,287040.126781985,133863.419412769,649377.140106421,0
9.4,362297.732735829,294611.842416864,136000.433006095,656909.575152693,0
9.6,361883.176094151,302137.090086998,138022.495589004,664020.266181149,0
9.8,361079.104514621,309612.778582181,139920.517973629,670691.883096803,0
10,359908.006693104,317040.438379326,141697.112666738,676948.44507243,0
10.2,358343.112885851,324415.305508529,143338.486451397,682758.41839438,0
10.4,356484.657652175,331748.897757461,144875.501598108,688233.555409636,0
10.6,354364.963791107,339042.915425589,146316.956128619,693407.879216696,0
10.8,351976.487799643,346293.238604284,147657.470072045,698269.726403927,0
11,349337.151782768,353499.526543278,148901.24594238,702836.678326046,0
11.2,346431.590920685,360655.120268732,150039.599687222,707086.711189417,0
11.4,343329.950056344,367769.522319534,151098.183843653,711099.472375878,0
11.6,340055.738226328,374843.676540582,152084.784342983,714899.41476691,0
11.8,336606.058623258,381872.568773123,152996.382817745,718478.627396381,0
12,332994.854140604,388854.981193693,153837.078611949,721849.835334297,0
12.2,329215.106453857,395782.738726097,154601.579429179,724997.845179953,0
12.4,325313.581821267,402665.456629644,155309.156000454,727979.038450911,0
12.6,321306.777211658,409504.060522683,155965.843426096,730810.837734342,0
12.8,317195.031848927,416292.892223054,156569.973833203,733487.924071981,0
13,312989.005735318,423030.4238043,157124.856144793,736019.429539618,0
13.2,308687.651166782,429707.296256918,157627.289471634,738394.9474237,0
13.4,304319.955954901,436334.076289644,158090.858840043,740654.032244545,0
13.6,299896.976486623,442911.956052241,158519.892222883,742808.932538864,0
13.8,295421.244466465,449434.770470336,158913.459315367,744856.0149368,0
14,290900.699637325,455900.916950672,159273.953210382,746801.616587997,0
14.2,286338.6333184,462300.0258069,159599.486321416,748638.6591253,0
14.4,281750.720229301,468643.865719965,159899.227537547,750394.585949266,0
14.6,277143.904344008,474933.979233655,160176.136544772,752077.883577662,0
14.8,272522.173616692,481163.777409921,160429.683098119,753685.951026614,0
15,267891.506306227,487331.657000261,160661.540252536,755223.163306488,0
15.2,263257.874619829,493426.432221181,160870.516263617,756684.30684101,0
15.4,258627.411598286,499461.089455523,161062.68280299,758088.501053809,0
15.6,254004.023211051,505437.547345754,161240.0049283,759441.570556804,0
15.8,249392.643633004,511348.883469948,161402.172897764,760741.527102952,0
16,244797.700277108,517193.574244269,161550.304294747,761991.274521377,0
16.2,240227.076459036,522959.783828198,161683.662634943,763186.860287234,0
16.4,235680.015825527,528661.664206894,161806.191113797,764341.680032421,0
16.6,231158.214822867,534301.517259856,161919.17049995,765459.732082723,0
16.8,226667.190561771,539872.202710055,162022.415811725,766539.393271826,0
17,222210.20410233,545372.342607306,162116.658079326,767582.546709636,0
17.2,217796.356269833,550789.674595282,162201.439047263,768586.030865116,0
17.4,213420.047924438,556139.378815374,162279.293456866,769559.426739812,0
17.6,209081.384676736,561424.128810683,162351.046425226,770505.513487419,0
17.8,204786.195736133,566636.699549,162416.585528569,771422.895285133,0
18,200536.85872096,571775.914426463,162476.382747752,772312.773147423,0
18.2,196343.167520496,576829.3286697,162530.151520659,773172.496190196,0
18.4,192196.199122212,581812.939947498,162579.510673927,774009.13906971,0
18.6,188094.925413154,586729.75844659,162624.987898166,774824.683859744,0
18.8,184045.278991243,591572.609787208,162666.513988286,775617.88877845,0
19,180048.958462888,596340.555433635,162704.391195811,776389.513896523,0
19.2,176116.047129806,601021.209110654,162738.439705286,777137.25624046,0
19.4,172235.43225211,605631.118631241,162769.689155005,777866.550883351,0
19.6,168405.292033988,610173.573302191,162798.475466064,778578.865336179,0
19.8,164631.500484753,614641.573722441,162824.755658447,779273.074207194,0
20,160915.226953713,619034.433916872,162848.722301284,779949.660870585,0
20.2,157266.533422255,623340.044191134,162870.26230173,780606.577613389,0
20.4,153672.973300481,627575.204748667,162890.028854188,781248.178049147,0
20.6,150132.188115043,631743.410151363,162908.235179462,781875.598266407,0
20.8,146649.869888933,635837.940487224,162924.854425614,782487.810376157,0
21,143226.77232916,639858.356530577,162940.008886325,783085.128859737,0
21.2,139872.701153987,643793.007861258,162953.627325979,783665.709015244,0
21.4,136574.526804012,647658.647156506,162966.123447262,784233.173960518,0
21.6,133329.551454762,651458.892408825,162977.632340123,784788.443863587,0
21.8,130143.194946363,655187.383792942,162988.137163172,785330.578739305,0
22,127015.885131459,658843.90752205,162997.715423001,785859.792653509,0
22.2,123957.000096193,662417.414021055,163006.322205638,786374.414117248,0
22.4,120953.222031491,665924.330273675,163014.21925975,786877.552305166,0
22.6,118001.666567383,669368.316004052,163021.492074714,787369.982571435,0
22.8,115107.419737312,672743.42766075,163028.130061023,787850.847398062,0
23,112270.656841385,676049.645728342,163034.182277429,788320.302569727,0
23.2,109500.210370246,679276.621527337,163039.620388093,788776.831897583,0
23.4,106782.945870934,682440.216684806,163044.609892447,789223.16255574,0
23.6,104115.910492229,685544.05746546,163049.204851333,789659.967957689,0
23.8,101503.818873707,688582.650253617,163053.398595512,790086.469127324,0
24,98946.654651357,691556.133969057,163057.222152218,790502.788620414,0
24.2,96452.6309260809,694454.922565102,163060.657637522,790907.553491183,0
24.4,94009.0687583668,697294.120378991,163063.809650795,791303.189137358,0
24.6,91613.0367502949,700077.255733697,163066.712362618,791690.292483992,0
24.8,89268.8601175066,702799.29929668,163069.361568388,792068.159414187,0
25,86976.3815297188,705460.512028563,163071.776881279,792436.893558282,0
