time,S,R,F,T,dose_u1
7.4,297273.196166179,247852.92608986,108692.546236381,545126.122256039,0
7.6,302456.094832118,257888.529707679,111986.984007145,560344.624539797,0
7.8,306915.062011339,267737.356936106,115170.809401626,574652.418947444,0
8,310667.805028948,277396.75332337,118235.765091575,588064.558352318,0
8.2,313639.930922488,286842.657520268,121155.681149129,600482.588442756,0
8.4,316015.791252741,296122.068008297,123954.082051973,612137.859261037,0
8.6,317851.708457328,305245.811803961,126634.183970562,623097.52026129,0
8.8,319123.846605141,314203.206950695,129182.171460861,633327.053555836,0
9,319862.955889171,323000.40848738,131596.385095706,642863.364376551,0
9.2,320029.853710164,331623.864179535,133856.48291857,651653.717889699,0
9.4,319770.502767563,340115.382434711,135993.902594952,659885.885202273,0
9.6,319132.041756018,348485.477050582,138016.362668266,667617.5188066,0
9.8,318104.073901631,356726.837788654,139914.771202635,674830.911690285,0
10,316713.457471532,364844.277129389,141691.738934081,681557.734600921,0
10.2,314939.35828482,372826.063225417,143333.468885316,687765.421510237,0
10.4,312883.653427794,380703.439454409,144870.825576463,693587.092882203,0
10.6,310580.394394513,388483.69581747,146312.607171941,699064.090211983,0
10.8,308025.725063048,396159.568200239,147653.431812585,704185.293263287,0
11,305239.890741784,403733.144687392,148897.501667157,708973.035429175,0
11.2,302213.095374395,411192.072949337,150036.130040801,713405.168323732,0
11.4,299012.124013957,418560.800090785,151094.973391531,717572.924104743,0
11.6,295660.23363631,425844.473024153,152081.818632153,721504.706660463,0
11.8,292157.474712656,433035.435199777,152993.646275011,725192.909912433,0
12,288518.434593812,440134.111491718,153834.505751353,728652.546085529,0
12.2,284741.051392885,447127.528418221,154599.207580407,731868.579811106,0
12.4,280866.338441316,454036.895165236,155306.971933809,734903.233606552,0
12.6,276909.548811231,460866.404808524,155963.835072019,737775.953619755,0
12.8,272873.258945481,467608.203675296,156568.12849008,740481.462620777,0
13,268767.982937039,474261.991623944,157123.123098878,743029.974560983,0
13.2,264596.568922202,480814.4477934,157625.697297845,745411.016715602,0
13.4,260381.836988245,487285.431285184,158089.397404876,747667.26827343,0
13.6,256133.249792326,493678.797393131,158518.552413821,749812.047185457,0
13.8,251854.984736633,499986.659287759,158912.231669884,751841.644024391,0
14,247554.547874165,506208.444235991,159272.828807894,753762.992110156,0
14.2,243238.003428094,512330.706751977,159598.455625227,755568.71018007,0
14.4,238915.404782537,518372.728837998,159898.283442509,757288.133620534,0
14.6,234592.086378418,524338.27944135,160175.272715814,758930.365819768,0
14.8,230273.185485027,530219.525952859,160428.893009133,760492.711437886,0
15,225964.057725118,536015.824055928,160660.817804071,761979.881781046,0
15.2,221672.675317229,541713.736291801,160869.854977236,763386.41160903,0
15.4,217400.352326093,547332.26839322,161062.077890193,764732.620719312,0
15.6,213149.527048348,552875.200793284,161239.452141689,766024.727841632,0
15.8,208925.85798237,558334.819551646,161401.667883206,767260.677534016,0
16,204733.085637427,563710.505946698,161549.843002478,768443.591584125,0
16.2,200580.387749032,568988.967242909,161683.240784732,769569.354991941,0
16.4,196463.141204261,574189.016627242,161805.80555596,770652.157831504,0
16.6,192381.786237505,579314.483670522,161918.81844967,771696.269908028,0
16.8,188342.200622709,584357.841707558,162022.094422865,772700.042330267,0
17,184346.957600372,589318.561660914,162116.364712687,773665.519261286,0
17.2,180405.834463545,594183.632053963,162201.170922009,774589.466517508,0
17.4,176510.334429465,598971.653967699,162279.048532331,775481.988397164,0
17.6,172659.544488998,603686.512219969,162350.822900756,776346.056708967,0
17.8,168859.349788947,608320.941311485,162416.381567348,777180.291100432,0
18,165111.477180946,612874.543957594,162476.196649733,777986.021138541,0
18.2,161425.87239646,617334.730236976,162529.981498004,778760.602633436,0
18.4,157791.634201036,621719.797752951,162579.355416942,779511.431953986,0
18.6,154206.956198983,626033.669571068,162624.846252646,780240.625770051,0
18.8,150677.580443443,630269.412332193,162666.384778248,780946.992775636,0
19,147204.615771742,634426.782809744,162704.273334129,781631.398581485,0
19.2,143797.868981734,638493.74266545,162738.332050075,782291.611647185,0
19.4,140445.080398554,642488.150040148,162769.590870684,782933.230438702,0
19.6,137143.878739121,646413.932010559,162798.385816832,783557.81074968,0
19.8,133899.757219752,650264.547432192,162824.673895183,784164.304651944,0
20,130713.370689817,654039.911270886,162848.647731987,784753.281960703,0
20.2,127594.170868926,657728.644970559,162870.194200098,785322.815839484,0
20.4,124529.285204591,661348.012169761,162889.966689109,785877.297374352,0
20.6,121516.01361019,664901.899341923,162908.17848348,786417.912952113,0
20.8,118559.529135069,668384.20201993,162924.802723036,786943.731154999,0
21,115660.152835501,671794.98307975,162939.961737935,787455.135915251,0
21.2,112826.834749876,675123.603802653,162953.584271012,787950.438552529,0
21.4,110046.619427531,678386.581517678,162966.084148927,788433.200945209,0
21.6,107316.648479511,681587.714082849,162977.596502087,788904.36256236,0
21.8,104641.730647835,684721.361132791,162988.104483973,789363.091780626,0
22,102021.943342511,687787.713505005,162997.685624373,789809.656847515,0
22.2,99465.6422098141,690776.922724647,163006.294995753,790242.564934461,0
22.4,96960.1613082079,693704.627777529,163014.194425358,790664.789085737,0
22.6,94502.6069271868,696574.492328598,163021.469428221,791077.099255784,0
22.8,92097.4008233222,699381.351420061,163028.109411619,791478.752243383,0
23,89744.4456882104,702125.498832192,163034.163449024,791869.944520402,0
23.2,87451.4518019148,704797.898989911,163039.603196047,792249.350791826,0
23.4,85206.2977688029,707413.210272125,163044.59420186,792619.508040928,0
23.6,83006.1422475428,709974.923050922,163049.19054355,792981.065298464,0
23.8,80855.0139365077,712478.345229724,163053.385549859,793333.359166232,0
24,78752.6941005262,714923.847176975,163057.210257342,793676.541277501,0
24.2,76706.2285365843,717303.204993037,163060.646776678,794009.433529621,0
24.4,74704.2068310572,719630.028078041,163063.799738696,794334.234909098,0
24.6,72743.9009521587,721907.60311224,163066.703324255,794651.504064399,0
24.8,70828.9528945693,724131.697291904,163069.353327481,794960.650186473,0
25,68959.0637696236,726302.732521892,163071.769367446,795261.796291515,0
