time,S,R,F,T,dose_u1
7.2,249028.129717512,265063.455130604,105299.931031417,514091.584848116,0
7.4,254926.938112374,277482.97373856,108687.479671914,532409.911850934,0
7.6,260149.98657165,289640.211099642,111982.08006564,549790.197671292,0
7.8,264635.486843136,301489.100315165,115166.080103201,566124.587158302,0
8,268395.822024902,313016.3918783,118231.220336352,581412.213903202,0
8.2,271350.751357609,324170.90580096,121151.32959119,595521.657158569,0
8.4,273689.606228681,335028.535733083,123949.928441935,608718.141961763,0
8.6,275471.2329302,345606.313734567,126630.231132921,621077.546664768,0
8.8,276672.695098364,355882.836491195,129178.420777324,632555.531589559,0
9,277328.443207583,365867.382764212,131592.836222125,643195.825971796,0
9.2,277403.083921384,375533.135940203,133853.13346128,652936.219861587,0
9.4,277049.057098234,384956.475691727,135990.749207397,662005.532789961,0
9.6,276317.087566816,394158.105932268,138013.401204091,670475.193499084,0
9.8,275200.610383785,403126.190207332,139911.996188558,678326.800591117,0
10,273730.027290074,411871.145845791,141689.094934923,685601.173135865,0
10.2,271891.235900373,420374.373545436,143331.000117778,692265.609445809,0
10.4,269785.985432137,428693.850808406,144868.524848105,698479.836240543,0
10.6,267449.494799085,436845.108186336,146310.467360192,704294.602985421,0
10.8,264881.413533545,444818.340378788,147651.444865752,709699.753912334,0
11,262103.59148017,452619.969717228,148895.602138684,714723.561197398,0
11.2,259111.948625622,460232.919070954,150034.369830527,719344.867696576,0
11.4,255968.803823748,467700.273051305,151093.344670375,723669.076875053,0
11.6,252696.708732417,475032.931170926,152080.314068774,727729.639903343,0
11.8,249298.240718263,482221.381064244,152992.257969726,731519.621782506,0
12,245788.305678752,489268.937089892,153833.225986348,735057.242768643,0
12.2,242168.741769124,496158.974762806,154598.027798193,738327.71653193,0
12.4,238474.750568731,502925.699933449,155305.885554329,741400.45050218,0
12.6,234720.062598727,509577.319935049,155962.836092187,744297.382533776,0
12.8,230908.929596941,516104.586896063,156567.210592383,747013.516493004,0
13,227051.428656367,522509.174157661,157122.280249576,749560.602814028,0
13.2,223153.118675052,528775.053530716,157624.922959235,751928.172205768,0
13.4,219231.135944579,534931.354591617,158088.686648868,754162.490536196,0
13.6,215293.264663891,540984.845746925,158517.900808821,756278.110410815,0
13.8,211344.715333277,546926.693232417,158911.634614063,758271.408565694,0
14,207392.266529873,552757.795950615,159272.281962957,760150.062480488,0
14.2,203443.7309127,558462.882051756,159597.954353226,761906.612964456,0
14.4,199504.356251275,564067.918827892,159897.824288007,763572.275079167,0
14.6,195577.949919384,569578.851630804,160174.85259788,765156.801550189,0
14.8,191670.197788402,574987.326033209,160428.508753915,766657.523821611,0
15,187785.654284323,580293.894365298,160660.466445206,768079.54864962,0
15.2,183933.286105584,585484.057694028,160869.533364039,769417.343799612,0
15.4,180110.697528838,590581.576200208,161061.783693844,770692.273729046,0
15.6,176319.064941221,595591.862194885,161239.183296522,771910.927136106,0
15.8,172564.222831365,600507.054356913,161401.422271642,773071.277188279,0
16,168849.148460571,605327.532836859,161549.618654963,774176.68129743,0
16.2,165183.389414887,610039.627838253,161683.035619619,775223.017253141,0
16.4,161559.710798179,614665.353093565,161805.61804143,776225.063891744,0
16.6,157977.58048628,619209.73449471,161918.647231356,777187.314980991,0
16.8,154442.76513638,623665.406885058,162021.93811657,778108.172021438,0
17,150957.154869492,628032.682286007,162116.22203486,778989.837155499,0
17.2,147530.401554336,632298.729649685,162201.04052021,779829.13120402,0
17.4,144152.387845153,636484.082030659,162278.929414097,780636.469875812,0
17.6,140821.50401926,640593.458178037,162350.714190352,781414.962197297,0
17.8,137543.307434484,644619.994512601,162416.282371448,782163.301947085,0
18,134318.937700262,648563.995467653,162476.106141531,782882.933167915,0
18.2,131157.834206896,652413.48482839,162529.898807994,783571.319035287,0
18.4,128048.323714871,656187.657491564,162579.279908162,784235.981206436,0
18.6,124988.149085239,659890.966483311,162624.777363753,784879.11556855,0
18.8,121982.567891119,663517.056224857,162666.321937309,785499.624115975,0
19,119032.200768045,667066.257528678,162704.216012425,786098.458296723,0
19.2,116146.068201096,670527.464865615,162738.279692256,786673.533066711,0
19.4,113311.836063917,673918.604159076,162769.543070366,787230.440222993,0
19.6,110526.892656252,677243.880304268,162798.342216163,787770.772960521,0
19.8,107796.140985765,680497.448658755,162824.634129832,788293.58964452,0
20,105119.843129255,683679.681487038,162848.6114654,788799.524616293,0
20.2,102506.471850522,686780.351947069,162870.161079043,789286.823797592,0
20.4,99943.6313801682,689816.145400009,162889.936455279,789759.776780177,0
20.6,97428.554551419,692791.021724863,162908.150909531,790219.576276282,0
20.8,94965.7608300898,695699.643466765,162924.777577615,790665.404296855,0
21,92555.2662926983,698542.426089534,162939.938807431,791097.692382232,0
21.2,90204.922750517,701310.016999774,162953.563331333,791514.939750291,0
21.4,87902.6680155841,704017.871940679,162966.065036276,791920.539956263,0
21.6,85645.7141607796,706669.701611256,162977.579072344,792315.415772036,0
21.8,83438.1870648147,709260.664189603,162988.088590522,792698.851254418,0
22,81279.9369450933,711791.211596871,162997.671131881,793071.148541964,0
22.2,79178.1615540411,714252.847294217,163006.28176229,793431.008848258,0
22.4,77121.3853232336,716659.806785504,163014.18234721,793781.192108738,0
22.6,75106.8895150249,719015.545468473,163021.458414151,794122.434983498,0
22.8,73138.4101745596,721315.698253864,163028.09936883,794454.108428424,0
23,71215.6894336127,723560.742290189,163034.154291873,794776.431723801,0
23.2,69345.2666782141,725743.006162294,163039.594834736,795088.272840508,0
23.4,67516.4058895827,727875.522476812,163044.58657078,795391.928366395,0
23.6,65726.5159133178,729961.486749476,163049.183584993,795688.002662794,0
23.8,63978.9565026657,731996.985722403,163053.379205135,795975.942225069,0
24,62273.4036448551,733982.509039685,163057.204472296,796255.91268454,0
24.2,60615.754301638,735911.169057124,163060.641494531,796526.923358762,0
24.4,58996.0940201687,737794.825259546,163063.79491797,796790.919279715,0
24.6,57411.9951094395,739636.412157333,163066.698928468,797048.407266773,0
24.8,55866.461182124,741432.439102627,163069.349319535,797298.900284751,0
25,54359.1325171506,743183.395987841,163071.76571311,797542.528504991,0
