time,S,R,F,T,dose_u1
7.2,195952.37806859,292893.617047647,105295.627054434,488845.995116237,0
7.4,201809.262797576,308603.909048425,108683.299353766,510413.171846001,0
7.6,207030.476796196,323933.206686949,111978.033903524,530963.683483145,0
7.8,211542.570997086,338789.892866001,115162.178016814,550332.463863087,0
8,215344.800154617,353131.714739041,118227.470496336,568476.514893658,0
8.2,218347.56945578,366853.906319789,121147.739140514,585201.47577557,0
8.4,220733.543604003,380068.9763204,123946.501302359,600802.519924404,0
8.6,222559.889157752,392799.622535458,126626.969636807,615359.51169321,0
8.8,223803.254256784,405003.487653669,129175.326066737,628806.741910453,0
9,224499.641489151,416692.995873154,131589.908015044,641192.637362305,0
9.2,224617.315675976,427818.059277268,133850.369784787,652435.374953244,0
9.4,224312.023216848,438513.973900878,135988.147301786,662825.997117726,0
9.6,223637.185557585,448819.557703262,138010.957649523,672456.743260848,0
9.8,222590.406068748,458716.755312782,139909.70647035,681307.161381529,0
10,221205.686533444,468227.352726558,141686.953837556,689433.039260002,0
10.2,219475.841772104,477324.259096228,143329.000917027,696800.100868332,0
10.4,217500.972878755,486111.407417272,144866.66172052,703612.380296027,0
10.6,215316.874843314,494619.353254023,146308.734538778,709936.228097337,0
10.8,212926.94143089,502836.500635021,147649.835831074,715763.442065911,0
11,210354.488072937,510778.322282228,148894.110233084,721132.810355165,0
11.2,207600.953843005,518423.707995333,150032.987344147,726024.661838338,0
11.4,204722.762947102,525845.215898711,151092.065454702,730567.978845812,0
11.6,201741.088904289,533063.493421429,152079.132366129,734804.582325718,0
11.8,198660.863901917,540068.19997313,152991.167576026,738729.063875047,0
12,195496.753312271,546868.344151712,153832.220840291,742365.097463983,0
12.2,192254.142547098,553444.803898203,154597.101178966,745698.946445301,0
12.4,188961.332186457,559849.86402848,155305.032294104,748811.196214936,0
12.6,185629.985490404,566097.769067804,155962.051476248,751727.754558208,0
12.8,182265.593557253,572178.795535205,156566.489659048,754444.389092458,0
13,178877.258149611,578098.128976073,157121.618260009,756975.387125684,0
13.2,175472.520832689,583838.234299831,157624.314778767,759310.755132521,0
13.4,172062.496604673,589439.391642341,158088.128406992,761501.888247014,0
13.6,168652.980656388,594912.186344966,158517.389024969,763565.167001354,0
13.8,165249.667727669,600247.648812114,158911.165673951,765497.316539783,0
14,161858.196916926,605448.980915727,159271.852459274,767307.177832653,0
14.2,158487.231177513,610500.274303335,159597.560643303,768987.505480848,0
14.4,155137.524391028,615434.363436292,159897.463657916,770571.88782732,0
14.6,151811.271231446,620259.668411933,160174.522627827,772070.939643379,0
14.8,148514.136778181,624968.041179479,160428.206951121,773482.177957661,0
15,145249.602653273,629561.675221558,160660.190479854,774811.277874831,0
15.2,142026.697249219,634026.146646871,160869.280761537,776052.84389609,0
15.4,138840.077854376,638389.274332895,161061.552625104,777229.352187271,0
15.6,135689.744339158,642658.072202524,161238.972139138,778347.816541682,0
15.8,132581.167914321,646825.181443821,161401.229362432,779406.349358142,0
16,129516.414104295,650892.197402542,161549.442447004,780408.611506837,0
16.2,126504.504675988,654846.131040744,161682.874477949,781350.635716732,0
16.4,123536.61935201,658711.067706328,161805.470762928,782247.687058339,0
16.6,120611.450796382,662493.023010936,161918.512752276,783104.473807318,0
16.8,117734.171296824,666185.361227847,162021.815349738,783919.532524671,0
17,114905.932268179,669789.313384302,162116.109972146,784695.245652481,0
17.2,112135.446535423,673293.177102595,162200.938099381,785428.623638018,0
17.4,109412.113285282,676718.11775959,162278.835855651,786130.231044872,0
17.6,106733.884718606,680069.394328072,162350.628806466,786803.279046678,0
17.8,104105.574142936,683341.028756916,162416.204460486,787446.602899851,0
18,101527.742570001,686534.020191893,162476.035054098,788061.762761894,0
18.2,99008.6132686869,689637.828057524,162529.833861161,788646.441326211,0
18.4,96536.8792940753,692671.231187083,162579.220601645,789208.110481158,0
18.6,94110.114959571,695638.886779636,162624.72325666,789749.001739207,0
18.8,91732.745854346,698535.41836715,162666.272580431,790268.164221496,0
19,89404.953553104,701361.673688376,162704.170990491,790766.62724148,0
19.2,87134.3725796228,704108.171886481,162738.238569082,791242.544466104,0
19.4,84909.6625712317,706791.672197888,162769.50552677,791701.334769119,0
19.6,82728.2508426289,709416.333736656,162798.307971077,792144.584579285,0
19.8,80594.1676505211,711977.333483953,162824.602897101,792571.501134474,0
20,78507.3537240071,714475.417420264,162848.582980689,792982.771144271,0
20.2,76474.8097026855,716902.078015373,162870.135064911,793376.887718058,0
20.4,74485.5737263549,719272.317103418,162889.912708848,793757.890829773,0
20.6,72537.0715254579,721589.8670404,162908.129252238,794126.938565858,0
20.8,70632.9445478946,723850.414963523,162924.75782775,794483.359511417,0
21,68772.9844623141,726054.634894549,162939.920797219,794827.619356863,0
21.2,66963.548677363,728194.915448198,162953.546884767,795158.464125561,0
21.4,65194.295703868,730284.696695945,162966.050024705,795478.992399813,0
21.6,63462.7393360743,732327.334880134,162977.565382573,795790.074216209,0
21.8,61772.1480807046,734318.986570176,162988.076107393,796091.13465088,0
22,60122.2258090174,736260.270754787,162997.659749102,796382.496563804,0
22.2,58518.7008398282,738144.400093582,163006.271368384,796663.10093341,0
22.4,56951.9826482262,739983.406925048,163014.172860719,796935.389573274,0
22.6,55419.7261376771,741780.309136952,163021.449763415,797200.035274629,0
22.8,53924.8486926518,743531.693462072,163028.091480962,797456.542154724,0
23,52467.0074983968,745238.132767474,163034.147099608,797705.140265871,0
23.2,51051.3309481073,746893.594705354,163039.588267544,797944.925653461,0
23.4,49669.0371757136,748508.832429899,163044.580577131,798177.869605612,0
23.6,48317.9510780636,750086.555527589,163049.178119561,798404.506605652,0
23.8,47000.6642215099,751623.742786608,163053.374221825,798624.407008118,0
24,45716.814697449,753120.925231728,163057.19992857,798837.739929177,0
24.2,44470.9692332966,754572.758851874,163060.637345795,799043.728085171,0
24.4,43255.164770798,755988.830639508,163063.791131646,799243.995410306,0
24.6,42067.4090934903,757371.567510331,163066.695475903,799438.976603821,0
24.8,40909.9949305978,758718.303506046,163069.34617159,799628.298436644,0
25,39782.5596462058,760029.529707805,163071.762842899,799812.089354011,0
