0,22500,22500,22500
1,41311.7903110284,41311.7903110284,41311.7903110284
2,74272.9390489918,74272.9390489918,74272.9390489918
3,128615.882281711,128615.882281711,128615.882281711
4,209449.02227761,209449.02227761,209449.02227761
5,312328.179773894,312328.179773894,312328.179773894
6,419320.774977278,419320.774977278,419320.774977278
7,508994.675112279,508994.675112279,508994.675112279
8,571257.885459888,571257.885459888,571257.885459888
9,608974.142709954,608974.142709954,608974.142709954
10,629939.312679241,629939.312679241,629939.312679241
