0,10000,10000,10000
1,19714.1419022831,19714.1419022831,19714.1419022831
2,35492.0629939346,35492.0629939346,35492.0629939346
3,56003.6336607457,56003.6336607457,56003.6336607457
4,76140.627215816,76140.627215816,76140.627215816
5,91137.0164741111,91137.0164741111,91137.0164741111
6,100165.148873422,100165.148873422,100165.148873422
7,104921.567674608,104921.567674608,104921.567674608
8,107252.286047988,107252.286047988,107252.286047988
9,108353.711130613,108353.711130613,108353.711130613
10,108865.351992041,108865.351992041,108865.351992041
