0,22500,22500,22500
1,58676.3400661535,58676.3400661535,58676.3400661535
2,138851.034846381,138851.034846381,138851.034846381
3,289163.452167085,289163.452167085,289163.452167085
4,507515.244626578,507515.244626578,507515.244626578
5,736177.084396993,736177.084396993,736177.084396993
6,909194.184946412,909194.184946412,909194.184946412
7,1011985.84288366,1011985.84288366,1011985.84288366
8,1065545.34244681,1065545.34244681,1065545.34244681
9,1092501.52836274,1092501.52836274,1092501.52836274
10,1106672.02979214,1106672.02979214,1106672.02979214
