0,7500,7500,7500
1,13582.3173824055,13582.3173824055,13582.3173824055
2,23705.6265463441,23705.6265463441,23705.6265463441
3,38516.0580511083,38516.0580511083,38516.0580511083
4,55788.8631486233,55788.8631486233,55788.8631486233
5,70304.004321387,70304.004321387,70304.004321387
6,78397.1009643732,78397.1009643732,78397.1009643732
7,80649.1731172662,80649.1731172662,80649.1731172662
8,79421.9304543037,79421.9304543037,79421.9304543037
9,76572.6865298689,76572.6865298689,76572.6865298689
10,73096.8075395577,73096.8075395577,73096.8075395577
