0,22500,22500,22500
1,48344.3982420826,48344.3982420826,48344.3982420826
2,102686.588700975,102686.588700975,102686.588700975
3,210953.419887874,210953.419887874,210953.419887874
4,400041.41047879,400041.41047879,400041.41047879
5,658842.059500037,658842.059500037,658842.059500037
6,914239.177696114,914239.177696114,914239.177696114
7,1098831.69921559,1098831.69921559,1098831.69921559
8,1207443.16467556,1207443.16467556,1207443.16467556
9,1266429.6423666,1266429.6423666,1266429.6423666
10,1298992.00482166,1298992.00482166,1298992.00482166
