0,10000,10000,10000
1,19714.1778712728,19714.1778712728,19714.1778712728
2,35492.071370401,35492.071370401,35492.071370401
3,56003.5616301173,56003.5616301173,56003.5616301173
4,76140.6356692185,76140.6356692185,76140.6356692185
5,91136.9696254973,91136.9696254973,91136.9696254973
6,100165.138174091,100165.138174091,100165.138174091
7,104921.545284635,104921.545284635,104921.545284635
8,107252.225320756,107252.225320756,107252.225320756
9,108353.713162083,108353.713162083,108353.713162083
10,108865.351411111,108865.351411111,108865.351411111
