0,7500,7500,7500
1,27313.7888457958,27313.7888457958,27313.7888457958
2,76447.6849207793,76447.6849207793,76447.6849207793
3,177099.872298769,177099.872298769,177099.872298769
4,337443.088220539,337443.088220539,337443.088220539
5,524350.0220776,524350.0220776,524350.0220776
6,683207.089665605,683207.089665605,683207.089665605
7,789444.536772187,789444.536772187,789444.536772187
8,852441.953290411,852441.953290411,852441.953290411
9,889623.92822716,889623.92822716,889623.92822716
10,913427.709860625,913427.709860625,913427.709860625
