0,10000,10000,10000
1,19714.0850972695,19714.0850972695,19714.0850972695
2,35492.0274059833,35492.0274059833,35492.0274059833
3,56003.5694385461,56003.5694385461,56003.5694385461
4,76140.6439299721,76140.6439299721,76140.6439299721
5,91136.9803637641,91136.9803637641,91136.9803637641
6,100165.147566554,100165.147566554,100165.147566554
7,104921.558957062,104921.558957062,104921.558957062
8,107252.230712088,107252.230712088,107252.230712088
9,108353.706706298,108353.706706298,108353.706706298
10,108865.351979477,108865.351979477,108865.351979477
