0,15000,15000,15000
1,27321.896349721,27321.896349721,27321.896349721
2,48067.4857390251,48067.4857390251,48067.4857390251
3,79023.0782612113,79023.0782612113,79023.0782612113
4,116349.220366675,116349.220366675,116349.220366675
5,149362.599178167,149362.599178167,149362.599178167
6,169312.987958287,169312.987958287,169312.987958287
7,176339.548181236,176339.548181236,176339.548181236
8,175241.953911378,175241.953911378,175241.953911378
9,170184.277544134,170184.277544134,170184.277544134
10,163516.027630526,163516.027630526,163516.027630526
