time,S,R,F,T,dose_u1
5.2,485874.440051029,70228.5978901913,93330.617361836,556103.037941221,0
5.4,534109.794967122,74420.1646085615,95323.4793978274,608529.959575684,0
5.6,582026.73803215,78419.4495318466,97119.7672850424,660446.187563996,0
5.8,628980.147766039,82160.717136454,98712.5513161949,711140.864902493,0
6,674361.880747009,85601.0296389521,100116.178694847,759962.910385962,1.5
6.2,658131.782464585,86498.7732177678,101324.388891101,744630.555682353,1.5
6.4,642104.095435178,87469.468604873,102391.429813051,729573.564040051,1.5
6.6,626255.899690911,88509.6167865098,103336.309955426,714765.516477421,1.5
6.8,610592.251125406,89626.4978870538,104159.618621962,700218.74901246,1.5
7,595103.054414689,90821.127842543,104873.980235331,685924.182257232,0
7.2,641201.506898918,94836.1926516737,105479.115628332,736037.699550592,0
7.4,685410.580095455,98503.2243313804,106007.895850727,783913.804426835,0
7.6,727430.714992893,101817.492771016,106471.906090455,829248.207763909,0
7.8,766715.247793259,104729.948009443,106872.625576182,871445.195802702,0
8,803012.164957674,107235.274823618,107217.663312976,910247.439781291,0
8.2,835719.400818068,109281.283457432,107507.64965446,945000.6842755,0
8.4,865524.722373928,110975.360518052,107759.738442476,976500.08289198,0
8.6,892618.150756824,112353.440926813,107979.97767777,1004971.59168364,0
8.8,916830.309744767,113407.378782713,108169.361311431,1030237.68852748,0
9,938309.865936372,114163.965705738,108331.817810659,1052473.83164211,0
9.2,956898.659635175,114616.070690756,108467.857479308,1071514.73032593,0
9.4,973386.035985968,114853.718818194,108585.829682405,1088239.75480416,0
9.6,988044.844756272,114909.554555313,108688.683236711,1102954.39931158,0
9.8,1000878.13276821,114788.516251397,108776.948533228,1115666.64901961,0
10,1012075.11840978,114513.175673469,108852.512836165,1126588.29408325,0
10.2,1021636.85525378,114088.343495164,108915.699618527,1135725.19874895,0
10.4,1030061.16518533,113562.845381514,108970.432140388,1143624.01056684,0
10.6,1037525.0518511,112954.762376397,109018.104348324,1150479.8142275,0
10.8,1044055.70152251,112268.925204011,109058.976559917,1156324.62672652,0
11,1049770.31600826,111517.553949134,109093.938721591,1161287.8699574,0
11.2,1054688.43393382,110705.198691151,109123.151097439,1165393.63262497,0
11.4,1059062.77817132,109853.402020484,109148.44156863,1168916.1801918,0
11.6,1062983.48885681,108970.313966717,109170.459798833,1171953.80282353,0
11.8,1066468.12068121,108058.888648999,109189.329135895,1174527.00933021,0
12,1069575.00518322,107124.728126944,109205.463875485,1176699.73331016,0
12.2,1072316.2045307,106170.886564803,109218.940250135,1178487.0910955,0
12.4,1074809.16604745,105205.431826562,109230.604513375,1180014.59787401,0
12.6,1077095.68177042,104231.596720771,109240.757483405,1181327.27849119,0
12.8,1079184.16699632,103251.137507933,109249.456703011,1182435.30450426,0
13,1081101.50509958,102266.475289025,109256.895712569,1183367.9803886,0
13.2,1082852.47427488,101279.686356514,109263.106264714,1184132.1606314,0
13.4,1084490.40757673,100292.964910492,109268.481106292,1184783.37248722,0
13.6,1086034.04249342,99307.3851911699,109273.159105137,1185341.42768459,0
13.8,1087486.83268683,98324.1153513585,109277.166915639,1185810.94803818,0
14,1088860.61583716,97344.1653471779,109280.593860397,1186204.78118434,0
14.2,1090156.87502449,96369.1687981839,109283.454667404,1186526.04382268,0
14.4,1091397.58611016,95399.1379642505,109285.914134512,1186796.72407441,0
14.6,1092589.52308673,94434.6161529509,109288.025507879,1187024.13923968,0
14.8,1093738.90831368,93476.0223260162,109289.837967898,1187214.9306397,0
15,1094851.04286751,92523.6937714054,109291.393823977,1187374.73663892,0
15.2,1095930.16762478,91577.9577177666,109292.727656035,1187508.12534255,0
15.4,1096980.65046839,90638.92673755,109293.874338148,1187619.57720594,0
15.6,1098005.46146858,89706.8217528844,109294.858706922,1187712.28322146,0
15.8,1099007.3604884,88781.7755525169,109295.703700263,1187789.13604091,0
16,1099988.70262487,87863.8864999276,109296.429049799,1187852.5891248,0
16.2,1100951.34279771,86953.2867703524,109297.050881699,1187904.62956806,0
16.4,1101897.29604352,86049.9077169066,109297.585458313,1187947.20376043,0
16.6,1102827.8613105,85153.8367648456,109298.044360834,1187981.69807535,0
16.8,1103744.27825327,84265.0899799648,109298.438284615,1188009.36823324,0
17,1104647.61005025,83383.6687159727,109298.776429653,1188031.27876622,0
17.2,1105538.66728931,82509.6246884529,109299.066314723,1188048.29197776,0
17.4,1106418.43154895,81642.8194633574,109299.315521879,1188061.25101231,0
17.6,1107288.67272217,80782.4297333895,109299.533045965,1188071.10245556,0
17.8,1108149.03534541,79929.0077380458,109299.720387367,1188078.04308346,0
18,1108999.62044744,79082.7975177454,109299.880610908,1188082.41796519,0
18.2,1109839.39641972,78244.9508431579,109300.014347861,1188084.34726288,0
18.4,1110670.82442801,77413.8313195069,109300.130077906,1188084.65574751,0
18.6,1111494.56696926,76589.0729356385,109300.230795655,1188083.63990489,0
18.8,1112310.0907609,75771.2879018118,109300.317077526,1188081.37866271,0
19,1113117.57065777,74960.4960207416,109300.390849317,1188078.06667851,0
19.2,1113915.98137189,74157.7835480044,109300.452429884,1188073.76491989,0
19.4,1114707.25478571,73361.5595334044,109300.505718923,1188068.81431911,0
19.6,1115491.87502034,72571.4639806597,109300.552095359,1188063.339001,0
19.8,1116269.2965584,71788.0798946589,109300.591824624,1188057.37645305,0
20,1117039.58986008,71011.4199151146,109300.625793481,1188051.00977519,0
20.2,1117801.7503253,70242.5214023948,109300.654148763,1188044.27172769,0
20.4,1118557.44622817,69479.8514443713,109300.67868613,1188037.29767255,0
20.6,1119307.07655285,68723.0617245949,109300.700040524,1188030.13827744,0
20.8,1120050.10420207,67972.7089607847,109300.718334167,1188022.81316285,0
21,1120786.5550532,67228.8027632375,109300.733975382,1188015.35781644,0
21.2,1121515.45774529,66492.3349051803,109300.747031778,1188007.79265047,0
21.4,1122238.33124568,65761.8345239653,109300.758330186,1188000.16576965,0
21.6,1122955.52974792,65036.9668536888,109300.768162968,1187992.49660161,0
21.8,1123666.53281932,64318.2641589565,109300.776586405,1187984.79697827,0
22,1124371.34737625,63605.734695394,109300.783788511,1187977.08207164,0
22.2,1125069.0395847,62900.3271510231,109300.789800419,1187969.36673572,0
22.4,1125761.02969982,62200.6325848086,109300.795002847,1187961.66228462,0
22.6,1126447.64478169,61506.3301351208,109300.799530419,1187953.97491681,0
22.8,1127128.38400993,60817.9289758805,109300.803409047,1187946.31298581,0
23,1127803.24630959,60135.4366865212,109300.806725305,1187938.68299611,0
23.2,1128471.33616734,59459.7609882825,109300.809493528,1187931.09715562,0
23.4,1129133.99835534,58789.5531434163,109300.811889021,1187923.55149876,0
23.6,1129791.54072067,58124.5059538579,109300.813973771,1187916.04667453,0
23.8,1130443.48276056,57465.1066441859,109300.815759711,1187908.58940475,0
24,1131089.82010291,56811.3623929863,109300.817286704,1187901.1824959,0
24.2,1131729.69490117,56164.1418643901,109300.81856135,1187893.83676556,0
24.4,1132364.38788202,55522.1542432636,109300.81966437,1187886.54212528,0
24.6,1132994.1914136,54885.1055327143,109300.820624307,1187879.29694631,0
24.8,1133618.64508216,54253.4620315082,109300.821446655,1187872.10711366,0
25,1134237.74322596,53627.2306298979,109300.822149769,1187864.97385586,0
